text,label,language
"Patuloy ang pag-angat ni Mar Roxas! Ipanalo na natin ito, mga ka-Tropa! #SwitchToMAR (@roxasrobredo on Facebook)???????? https://t.co/vj3TXcLAOH",0,Filipino
"VP Binay Spotted Giving Away P500 During Campaign, Practicing Vote Buying? https://t.co/suQA8gYlVz",0,English
UNA presidential bet Vice President Jejomar Binay arrives at the Team Rama opening salvo. @sunstarcebu https://t.co/6JgjtWPTYR,0,English
"DUTERTE NO RESPECT TO WOMEN! Poe, Roxas, Binay hit Duterte: Rape is a serious crime, not a joke via @rapplerdotcom https://t.co/JjHNm4Hrnw",1,English
VP Binay camp hits Soliman for being in Mindanao while Lando threatens Luzon https://t.co/qqEP5toBN5 via @sharethis,0,English
@Paulelli @SCPh_PIO  not to chiz! Binay is sacred to Chiz..,0,English
Poe on anti-Duterte ads: Wala yatang pinakita na di totoo #Halalan2016 https://t.co/nJIj5UDsZ7,0,English
WATCH: The controversies Mar Roxas faced https://t.co/kGRS2gY4uZ | via @TVPatrol #Halalan2016 https://t.co/xdq9cmDYAg,0,English
Hindi ko matanggap na nasa bottom spot si MDS. I mean  come on mas mataas pa si Roxas and si Binay sa kanya?? PLEASE,1,Filipino
"I challenge all the Binay, Miriam and Mar fanatics out there, compel your bets to face the people. #TheLeaderIWant https://t.co/02BXSr3nmG",0,English
Hindi lang ipagpapatuloy kundi palalawakin pa ni Binay ang 4Ps. #OnlyBinayPriority4Ps,0,Filipino
"Commercial ni Binay. Kung hindi tungkol sa Makati, nagpapaawa. HAHA",1,Filipino
"RT @kingdelrosario: Kung si #Duterte2016 may true blue Filipino, only si Binay ang may true black Presidentiable inside and out.",1,English
"Anyone between Santiago, Roxas and Poe. Utang na loob wag lang si Duterte ??????????",0,English
[TOP STORIES] Binay up against rumor brigade https://t.co/LHjZmVomC7 | via Journal Online,0,English
Wala kang mauuto Mar Roxas! Si Senator Grace Poe pa rin ang iboboto namen dahil ayaw namin sa mga DILAW #AyawSaDILAW https://t.co/wP92488Qri,1,Filipino
"#BINAY:If elected, will you say NO to Corruption? https://t.co/Yga4UzE9Jh",1,English
A receipt that shows Roxas instead of Duterte is the real threat to our democracy. It is never Duterte who's a threat to democracy.,1,English
"Nancy's vote vs Poe was her own, says VP Binay: BATANGAS CITY - Vice President Jejomar Binay on ... https://t.co/nBxjKwGLk6 (via ABS-CBN)",0,English
Yan nanaman commercial ni binay natatawa talaga ako eh HAHAHHAHAHA,1,Filipino
"Escudero sa pagkaso kina VP Binay: Ayaw niya humarap sa Senado, nandito na ang kaso, oras nang sagutin na ang paratang. #DZMMTeleIkawNaBa |…",0,Filipino
Ano yung hinarangan daw ni Binay ang araw kanina? Pangangampanya nanaman! ??,0,Filipino
I don't know what will happen to our country if Mar Roxas will be the next president. I can't imagine that! Not really!,0,English
VP Binay is top spender on TV ads among presidential bets https://t.co/mxiCDxgLdu via @inquirerdotnet,0,English
Lacierda pinalagan ang pahayag ni VP Binay kaugnay sa pangunguna nito bilang top spender sa TV ads | via @enajsancho,0,Filipino
Think The Brighter Side of Life: Regine Velasquez Will Not Vote For Mar Roxas And Was Banned To... https://t.co/SkaIlWVB05,0,English
"RT @kenalejan: Santiago parin ako, I mean powerplay yan ni Duterte e... Collect muna charm and sympathy tapos yun..Pa yummy kumbaga",1,English
Tuwang tuwa kayo kay sandro pansinin nyo naman yung anak ni binay wag ganon,1,Filipino
"Di sa ayaw kong tumakbo si Duterte, pero tatakbo na rin kasi si Miriam. Baka mahati lang ang boto.",0,Filipino
"Na ""BINAY ZONED"" ka na ba?  -Yun bang nagawa mo na lahat-lahat pero balewala ka pa rin sa kaniya. Hindi ka pa rin... https://t.co/xmh7As4jQW",1,Filipino
Si Binay lang ang may cut. #AnswerToDuterte,0,Filipino
may 242 bank accounts daw si binay ano to taguan ng pera tangina,1,Filipino
"Magkaka-increase ang mga CPA natin kay Pres Binay, wala ng buwis ang sumasahod ng 30K at pababa. #onlybinay https://t.co/g6PSRxvsq3",0,Filipino
Go VP Binay for the for our goods for pilipino people #OnlyBinayNangabakIlocos,0,English
Not Binay please. Let us think twice.  https://t.co/BpnBeBhOR2,1,English
Sana wag mahati ang boto ni Miriam at Duterte basta Go! #Duterte2016,0,Filipino
@gmanewsbreaking ang trabaho ng VP ay tulungan ang president na maisakatuparan ang mga magagandang plano. hindi puro batikos kagaya ni Binay,0,Filipino
If #Duterte will not win. Please spare us from BINAYarang MARuming POElitika. Let us get the best out of Santiago presidency.,1,English
naman.. we need to campaign them very hard.. they are indeed no drama #RoxasRobredo https://t.co/FNKyclSqFW,0,English
Thanks RYAN BANG and ANGELIKA for supporting #PHVoteDuterte #ChangeIsComing https://t.co/YdiK7fKJji,0,English
the more i listen to gringo the more i'm convinced his heart's not in this. probably got promised $$$ by binay. https://t.co/1hNJt5eyya,1,English
The SC held in its recent decision that BINAY will be the last to benefit from the Aguinaldo Doctrine. Nice one!,0,English
Nognog is coined before BINAY's definition. A discrimination for the underprivileged and who have less in life. Branding them for such term.,1,English
"Waiting for the day when Binay will use #Baenay or better yet #Baenae in his campaign. Watch me whip, watch me Baenae",0,English
@inazara salamat sa walang sawa suporta nyo kay VP Binay!   #OnlyBinayUNAsaSamar,0,Filipino
Kala ko sasabihin ni binay 'sino pa bang magtutulungan kundi tayong mga nognog lang' ??,0,Filipino
Think The Brighter Side of Life: Regine Velasquez Will Not Vote For Mar Roxas And W... https://t.co/N0IXyWn0ry,0,English
Anong meron sa Only Binay? haha,0,Filipino
"@Wrighteous_Kid yep. HAHAHA. well, makati style. pag hindi pa din, ibalik si binay HAHAHAHAHA",0,English
So Poe and Roxas are already firing shots #PiliPinasDebates2016 #Halalan2016,0,English
Wala daw syang nanakaw sa kaban ng bayan? Lol pero ang daming tv ads well baka jejomar binay yan ????????,1,Filipino
VP Binay ang presidente ko laging binabato ng issue pero madami ng nagawa.   Only B1NAY #OnlyBinayWinner,0,Filipino
RT @Shwnxdlier: I dont get it why binay needs to down grade himself in his TV campaign. He's giving shame to himself.,1,English
"People STILL don't get that these biases on physical features is what Binay is building his ""underdog"" campaign on. https://t.co/F3CvGbSvYp",0,English
Mar Roxas for president.,0,English
Mam: Si Mar Roxas ay daang matuwid diba? mam: ano nga ba yung kay binay  Us: NogNog ??  na oj ako dito,1,Filipino
"Rody Duterte refutes the baseless attacks of Trillanes, Roxas &amp; Binay in Pandacan. Grace under pressure. #JustDuit https://t.co/1Vdu9VqojP",0,English
Masyadong malinis sila Miriam at Duterte para manalo. Kailan pa nag-constitute ng fair fight ang Pilipinas?,0,Filipino
@ashantimedes234 @bengslela @maandal_therese grabe naiinlab na ako kay binay ang pogi niya!,0,Filipino
"Pag gising mo si Binay nanaman makikita mo sa news, plus nag rarant nanaman about the traffic caused by APEC.",0,English
Imagine what havoc a #Binay - #Marcos  administration can wreak Who’s afraid of #2016 ? https://t.co/a4MjsWXtES #PHVote #Halalan2016,0,English
I think Binay's greatest strength is having the support of Zamboangueño Kawhi Leonard. Scammer candidate with a scammer fan.,1,English
WDF!!! Pang no.2 na si Roxas. Bigalng nag palit ng pwesto yung 2 &amp; 3. Paktay..!!  1.   12M-duterte 2.... https://t.co/udXUUd0lfn,1,Filipino
2nd part of @societyofhonor &amp; @mangunonmarkets' short convo on Mar Roxas: https://t.co/xYZZmH9HtX,0,English
"@ABSCBNNews Wide open cos of the leak? ?? Sorry Mar, its an opposition year. Presidente Duterte vs President Poe this May 9, 2016.",0,English
"may laglag bala ulet. not a joke, saan ang action?  san kayo mar, poe, binay , nasa govt kayo dba. you act ! #DUTERTEpresidenteKO",1,Filipino
Atty. Allan Montaño ng NAGKAISA tatakbo sa ilalim ng UNA ni VP Binay @NewsLightTV http://t.co/pQajUp4GbH,0,Filipino
Sa paanong paraan ko nafollow ung fb page ni mar roxas na madrama? Putapete,1,Filipino
"On the Binay trail: Where did he go, what did he do? by @jodeszgavilan #PHVote via @rapplerdotcom https://t.co/wmI0QwSZ2E",0,English
MEL STA.MARIA | Mar Roxas  and an Erap endorsement: What could it mean? https://t.co/kUx5QgouVs | via News 5,0,English
"Hi Mar Roxas,   Yung drama ng commercial mo... Hindi bagay. Paawaan ba kayo ni Binay? May the pinakakawawa win ba ito?   Ang fake kc. Stahp!",1,Filipino
"If I were to rank these presidentiables accdng to their qualification to be the next Pres, Binay would be last of my list. #WantedPresident",0,English
I never have a single iota of doubt that Grace Poe is a Filipino. But what i cant accept is that she once renounced being a filipino citizen,1,English
only Binay. hahahaha,0,English
"Sira ulo tong mga katabi ko, trip si binay tssk ????",1,Filipino
Escudero dismisses rumors he betrayed Poe after ‘meeting’ with Binay https://t.co/FYIZcvPzHK,0,English
ABSCBN WORST STATION . Destroying the image of Mayor Duterte doesn't make your station no. 01.,1,English
Bakit may mar roxas series sa ABiasCBN?,1,Filipino
"Trillanes describes Duterte presidency a ‘disaster,’ worse than Binay's @PhilstarNews https://t.co/PE0TUEWhDO",0,English
"plus, I'm pretty sure that Binay's safe because most of the voters are non-educated ones. uuugh",1,English
Ano ROXAS imik! Di umepekto yung mga black propaganda mo no? Sayang pera no? Hahahahahahaha #Election2016  #Halalan2016,1,Filipino
Kinakabahan ako sa kalalabasan ng #HalalanResults   #MarRoxasIsMyPresident #LeniIsMyVP #Halalan2016,0,Filipino
"Desperate move from the president. Grabe Pilipinas! Sadly, siniraan na nila si Poe at Binay. Magkakakilala na sila. Di na yan aatras! Hello!",1,Filipino
"Its really disappointing to see Miriam at the bottom, the votes of Binay, Roxas and Poe should've been hers. Pero I stand with Duterte",0,English
"RT @wawam: regardless of the legal issues, we should NOT vote Grace Poe to be PHL president bec she once renounced her PHL citizenship. #20…",0,English
Binay will not just continue the program instead improve the system of 4Ps. #OnlyBinayPriority4Ps,0,English
Nawala lang ako si binay ang pinagdiskitahan ah,0,Filipino
"May forever, ung pagka bobo ni Mar Roxas. NEVER VOTE  him.",1,English
Paniguradong wala ng korapsyon kapag si Binay ang nanalong presidente Only B1NAY #OnlyBinayWinner,0,Filipino
I'm not into Duterte nor Roxas,0,English
"Binay convoy rolling now. Spoke too soon. Otw to Maricaban, Pasay @manila_bulletin https://t.co/LewlrEQlMU",0,English
" ""#MIRIAM2016 in red  POE wearing all white  yellow for Mar  maroon for #Du30 and Binay's white #PilipinasDebates2016""",0,English
This description also fits Marlene Aguilar and Elenita Binay but that doesn't mean they're fit to be president. ?? https://t.co/dENf8V1AHn,0,English
@inquirerdotnet people should not MAKE a mistake of electing this name in makati or any public position. Enough! Stop Binay dynasty,0,English
Kainis si Binay. Biskeeeeeet! Isang oras na traffic? ******* wala ako napala sa ITE ko,1,Filipino
Nagkaron kaba ng teacher Binay? Siguro lagi kang suspended sa klase. Rude! #NogNogHambog,1,Filipino
"VP binay mukhang kayang gawin ang pagbabago, eh bakit nung VP ka parang wala?",1,Filipino
"It's totally fine if Miriam will not win, but seeing her below Roxas and Binay??? #NeverAgain",0,English
"RT @Team_Inquirer: VP #Binay to begin his birthday with a mass here at Sta. Clara de Montefalco, Pasay https://t.co/XdWNL0Gdbp | @TarraINQ …",0,English
"Duterte and santiago, good combination 2016 #DuterteOnGGV",0,English
Im not shocked that Miriam is on last but seeing the results I think she is more deserving to earn more votes over Roxas or Binay! Hahay.,0,English
"Binay: Moral problem is poverty, not corruption https://t.co/4eMfwHJhWJ #PiliPINAS2016",0,English
For president miriam santiago Kaya mo ba ipangako na... bababa ka sakaling wala kang magawa??? https://t.co/IEHsIuUVlA,1,English
Kinakabahan ako ng c Roxas at rank 2! PH VOTE DUTERTE,0,Filipino
"Top 2 sa last survey, dun ako pipili. Pag nasa top 2 si Binay, e di yung isa. Pag wala, yung no. 1 boboto ko. #DenyBinay",0,Filipino
Mar Roxas will not win in an honest election.,1,English
"Political ad on respect not a response to Duterte’s #rape remark, Poe clarifies https://t.co/Yvrk1ZyyM2 @SenGracePOE https://t.co/DqSXrsXGS3",0,English
"The two bashing president wanna-bes think theyre neck2neck. Meanwhile, Binay is laughing and Miriam waits for the right time to campaign.",1,English
Paaanoooooo?! Binay! Please naman!!!!!!! Saan mo ba nailagay yang utak mo?!,1,English
"Binay calls Duterte ‘abnormal,’ says he has ‘sick mind’ https://t.co/mAafoqESPF",1,English
@andieamb Filipinos have this fantasy that Duterte is an all-benevolent being who can wield so much power and not get poisoned by it,0,English
"Breaking news: Nawawala si Binay! Nawawala si Binay! Nagpa-abo lang, naglaho ng bula si Binay!!!  https://t.co/nGrn8CRJLH",1,English
Duterte announced that he will not run for President and I feel sad. But when Miriam announces. Nagkaroon ako ng pag asa sa pag unlad.,0,English
"If DUTERTE doesn't have any chance to be a President in our country bc ROXAS destroy him, then lets vote for MIRIAM!   DUTERTE TILL THE END",0,English
Mar Roxas is using his magic na! #HalalanResults #Halalan2016  https://t.co/nFULLWkCtz,1,English
@NoOtherNicky sayang nasa Manila ako.. I miss my province. #RoxasRobredo,0,English
F*ck you ka bente. Hati kayo ni binay :D,1,Filipino
@ramonbautista at ibabalik mo din ang ibinayad na pera ni Mar roxas,0,Filipino
Nung naging 2nd sa survey si mar roxas ang yabang laban na lang daw nila ni @Duterte4Pres16 bat ngayon nagmamakaawa na.  #AyawSaDILAW,1,Filipino
VP Binay para sa pagbabago at masimulan ang kaginhawaan! #OnlyBinayPriority4Ps,0,Filipino
Kinakabahan ako sa results baka biglang mag #1 si Roxas  #Halalan2016,0,Filipino
RT @Reysheler: teka wait di ko pa rin siya naaalis sa isip ko  ONLY BINAY ONLY BINAAAAAY ?? parang Del Monte Kitchenomics talaga yung tono,1,Filipino
"Hindi ba natatakot si Mar Roxas sa mga black propaganda niya? Eh, di naman siya mananalo. ??",0,Filipino
BREAKING: VCM Inside Novotel Cubao owned by Mar Roxas https://t.co/KPeHzLPSHe,0,English
"Binay appeals graft indictment, says it’s meant to ruin 2016 run https://t.co/fEUqXelLar https://t.co/C7hUUPqxXm",0,English
If you don't want to be quoted negatively stop saying stupid shits. Tang ina neto ni Mar Roxas.,1,English
"Lol the Anti Du30 ad. Hindi ako pro-Duterte, hindi rin ako hater. Kasi hindi naman ako boboto eh. Pero sh*t lang paano nakalusot 'yun?!!!!!!",1,Filipino
VP Binay eyes suit vs. gov’t execs telling poor he’d stop cash doles https://t.co/6OczR1xc4h | via GMA News,0,English
bakit yung commercial ni Binay puto itim ang background???,1,Filipino
@Camizukicheryll Sana lahat ng BOBOTO kay Mar at Grace BOBOTO nlang kay #DU30   Mar to Poe #AyawSaDILAW  #DuterteTillTheEnd,1,English
Nalulula pa rin akey sa datung ni Binay for the ads ha. Kabogera si sir!,0,Filipino
"Puro kayo anak ni Marcos, Hontiveros etc. pano yung anak ni Binay ? Ayaw niyo ? hahahaha",0,Filipino
Cong Barry's statement on Binay's denial of the AMLC report. https://t.co/7cIsNAd4LK,0,English
Binay #ALDUBSumptuousLunch,0,English
"Vice President Jejomar Binay, muling nanguna sa  panibagong SWS presidential survey #IZBalitaUmaga",0,English
Roxas vs Binay: #MarRoxas has never ever been involved any corruption case. How about #BINAY??? Just asking! https://t.co/LXxLlCrCDP,0,English
Mapapajusko ka nalang pag pinapalabas yung campaign ad ni Binay ??????????,1,Filipino
"Erap denied that Binay's corruption issues were a factor for him to choose Poe, since he was also accused of corruption during his term.",0,English
Nakakabwiset tong ad ni Binay. Wala na kong ibang narinig kundi Nognog. Edi ikaw na nga. Kayamot.,1,Filipino
RT @ergenpod: Yan na sila at dumarami pa... Poe Chiz Binay Marcos Neri Bayad Muna Tinio Gatchalian. Lols. https://t.co/swmPBLF2kJ,0,English
Naiirita ako sa commercial ni Mar Roxas!!! ????,1,Filipino
I'll not lead an uprising if Binay wins' — Trillanes https://t.co/3wu25lfsZf | via GMA News,0,English
Wag kang magalala VP Binay sa inyo pa rin suporta namin! Go tayo sa zero tax para sa mga sumasahod ng P30k pababa! #OnlyBinayUNAsaIlocos,0,Filipino
"""For example, Mar Roxas got INC’s endorsement in the 2010 polls when he ran for Vice President...""#DangersInINCVotes https://t.co/dW3mGqqrzQ",0,English
"#Arroyo supports #Binay. That's the fastest way to dismiss her pending plunder case/s, she deludes herself.",1,English
Binay? Hahahahappy birthday https://t.co/idkqlMerb7,0,English
hot tip to Mar Roxas campaign: show this ad in every Barangay! #2016PHVote   Anti- Duterte Ad https://t.co/hlvjHPp4cd,0,English
naiinis na ako sa mga commercial ni binay,1,Filipino
Nakakaloka ang episode ng MMK. Subtle campaign for Lennie Robredo! What's next? Life story ni Mar Roxas???,1,English
"Mar Roxas on Korina's Tsinelas Foundation: Hindi lang ito yung rubber, sinisimbolo nito ang dignidad ng mga tao. #MBHotSeat",0,Filipino
Nakakatuwa kwento Kay daddy at mami about hacking sa account ni Maine and sa gov issues pinaglalaban ano gsto nila binay  #ALDUBTheVisitor,0,Filipino
"Martial Law?! #Du30 is running because of the Filipinos' clamor Not #SelfishPoe , #GreedyMar  GP has a backbone, MR! https://t.co/51lwCVPTUc",1,English
"Hi ms @iamkarendavila may presscon daw si Grace Poe 11:30pm, si Roxas po ba wala?",0,English
Tama si Roxas haha kung gusto ni Binay ng dagdag pogi points sagutin na nya yung mga alegasyon tungkol sa pagnanakaw hahaha,0,Filipino
Duterte widens numbers against Poe and Roxas in Unofficial polls #ILoveGMANetwork #Eleksyon2016 KapusoBrigade,0,English
"""Totoo ba na si Abby ang ikalimang sangre ng encantadia? Ang tagapagbantay ng brilyante ng uling!"" -UP Parody #Binay https://t.co/knFlHAha7C",1,Filipino
"I think Roxas will not win. Geez, don't let Binay win. The rich will become richer. The poor will become poorer.",0,English
kung mananalo si mar roxas bukas lalong yayaman mga mayayaman at lalong mahihirapan ang mga mahihirap,1,Filipino
Worst Nightmare. (No joke) Mar Roxas wins. 30% of votes.  WTF,1,English
baka kumanta ng flashlight si binay kaya lumiwanag,1,Filipino
RT @PEPalerts: KathNiel leads celebrity gathering for presidential candidate Mar Roxas... https://t.co/jAM90ccwYc via @KaDsPasay,0,English
RT @marocharim: Oh here's a picture of Vice President Binay partaking of Chickenjoy with people from Cabanatuan. https://t.co/oV0faZdvOX,0,English
Hope Jojo didn't give Free Lugaw from his VP Binay Office account. I hope Jojo used his private accounts.. wait. https://t.co/fnPoUXGGMC,0,English
Malakas pa rin si VP Binay sa Makati. Siya pa rin ang panalo. Sorry not sorry. :)  #OnlyBinayInMakatiSanKaPa  Ang Pagbabalik Binay In Makati,0,Filipino
Nakita ko si binay #ShortHorrorStory,1,Filipino
Binay arrives. There's an oversized copy of bank secrecy waiver he asked other bets to sign during Cebu debate https://t.co/DL2noyYcx5,0,English
Sen. Grace Poe’s camp belies vote buying in Baguio; says it’s a tactic to deceive voters: Vote-buying issues b... https://t.co/HtuTnFnMJr,0,English
Basta wag nyo nalang iboto si Roxas at Binay ??,1,Filipino
Can't believe Binay is still no. 2 in SWS survey. What are this people thinking!!!??? https://t.co/6rdFqKBfC6,1,English
"Naisip ko lang, diba INC si kathryn bernardo? At ineendorso nya si Mar Roxas? So, titiwalag na sya sa INC kasi pinili ng inc ay si duterte?",0,Filipino
We need a decent man.  We need a Mar Roxas. PH Vote Roxas,0,English
"Kung matatalo si Miriam, mabuti ng si Poe or Binay na lang manalo. Wag lang po si Duterte. ??",0,Filipino
What we learned in all those Binay hearings--- so many questionable things happened in Makati when Binay ruled there. #PoliticsPH,0,English
"@Senyora, wala ng pag-asang mabago ang pilipinas Kong so Mar Roxas ang manalo.",1,Filipino
Hindi man Manalo si Mirriam sana si Duterte nalang wag lang si KUPAL NA SI MAR ROXAS TANGINA NABBWISET AKO,1,English
ang daya mo binay!! bakit mas maputi ka kay mar roxas!! https://t.co/4FWD7CeqV1,1,Filipino
Natawa ako sa naisip ko. Hahaha Compare nga naman sa laki ng BG na naka blue kay Binay. Baka nga malunod s'ya. Haha! https://t.co/7mhlKQ2bi9,1,Filipino
"Para wala ng away, lahat panalo.. si Poe presidente ng Luzon, si Mar sa Visayas, si Digong sa Mindanao, at si Binay, Central Bank governor.",1,Filipino
"@Ilovetippee @bworldph coz Binay will ""take care"" of everything if he wins. Ibalik ang masasayang araw ng corruption...",0,English
I never heard that Mar Roxas make it to The 2nd spot! What's with his votes now!! Kainis #DayaangDILAW,1,English
"PNoy, nanligaw ng boto ng mga opisyal ng barangay para sa pambatong sina Roxas at Robredo; Binay at Poe, naglatag naman ng kanya-anyang isyu",0,Filipino
Matalinong mamamayan at matiwasay na bansa hindi lahat sa dahas nakukuha.. #PHVOTEPOE,0,Filipino
Yup. Rappler is Pro-Mar Roxas.,0,English
"@mam_rhodaaaa ang ramdom lang eh noh, ba't di na lang goodbye mar/binay ??",0,Filipino
"@inquirerdotnet @NCorralesINQ oh, puro kayo tira at panira ky VP Binay tpos ngaun matatakot kayo. nako nmn. #PHVoteBinay",1,Filipino
Ipanalo na natin ito MAR ROXAS NATION! #SamaSama po tayo mamaya sa meeting de avance sa QC Circle! #RoxasRobredo https://t.co/tnLcKYMxV3,0,Filipino
"UNA bets VP Binay, Sen. Honasan, Rep.  Pacquiao gamely joins comedianne Ai Ai delas Alas during dance number @PhilippineStar #BilangPilipino",0,English
Naiinis ako kay BINAY! #WantedPresident,1,Filipino
"Poe’s camp: Duterte run is good for the people, will help shine light on important issues: Poe’s spokesperson ... https://t.co/tma6gIxyvt",0,English
“The rich do not want people who come from poor families to rise to the highest position in the country.” #BINAY https://t.co/F5EFr89e5p,0,English
RT @theblogmagazine: Mar roxas Hindi makukuha si Alden at Hindi 100M offer sa kanya kase from the start alam na na ang aldub is for POE kas…,0,English
Statement of Mar Roxas on laglag bala incidents in NAIA | via @ryanangnews5 https://t.co/65FSoKJYmM,0,English
This is the most puzzling thing! No. 1 sa black propaganda ads but no. 1 trending sa tweets! DUTERTE TIL THE END https://t.co/UCwX61VzAY,0,English
"RT @menchumacapagal: Poe - Escudero top Pulse Asia's latest survey. Poe-39% VP Binay 2nd with 24%. In VP race: Escudero - 43%, 2nd is Marco…",0,English
"@dawende tells Binay on BUB: It's participatory governance, and not a money making, corruption undertaking. @manila_bulletin",0,English
I can't find anything more annoying than having that Binay song stuck in my head,1,English
Kahit isang araw lang! Wag sana icommercial advertisement kay Binay! ??????????,1,English
"Maging isang ""DUTERTE"" sa mundong ito na puno ng ""AQUINO at ROXAS""  PH VOTE DUTERTE",0,Filipino
Nadadana ko na si Mar Roxas ?? #KapangyarihanNiPNOY ??,1,Filipino
Pretty Little Liars ( starring Binay Family) #NetflixPHShows,1,English
"Roxas' new ad is absurd: ""this poor woman's mother is going to die if you don't vote for Mar Roxas.""  #Duterte2016",0,English
"tuwing political tv campaign ni Binay, minu-mute ko. lakas maka-bad vibes! ??",1,English
RT @jowana: SCREENSHOTS: reaction of fans on Daniel Padilla's endorsement of Mar Roxas  HINT: not positive https://t.co/UbDGgH1gMi,0,English
"Grace, Chiz back on top; Binay falls 10 points to 2nd - Manila Bulletin https://t.co/bpxDfE3FRf",0,English
"Marcos vs Robredo, dikit ang laban nila while Duterte sure win na yan, kaya Roxas don't do shady stuff. -_- #HalalanResults",1,English
"No to Mar Roxas, Marbobo and whatsoever! #DutertePaRin #BisayaNaPud",1,English
"@dinbirch a big NO to Roxas! I really don't like the guy! Binay, tbh, quite okay but still, a corrupted leader so it's also a NO!",1,English
"LP ‘black ops’ vs Poe, Binay, bared | The Manila Times Online https://t.co/OMpuWLxUde",0,English
"Oo na Binay, ikaw na magaling sa lahat. Annoying na ang pangangampanya mo. ??",1,Filipino
"Binay credits Arroyo for CCT program: ILOCOS SUR - In stark contrast to President Aquino, Vice-P... https://t.co/ulmgzb5vlK (via ABS-CBN)",0,English
"Nakakainis talaga si Binay. Pati ba naman tayo, dinadamay sa pagkanognog niya &gt;.&lt; Bwisit aba. Di naman nakakatuwa.",1,Filipino
Pag nanalo si Mar Roxas sasali ako sa rally.,1,Filipino
[TOP STORIES] VP Binay calls for unity as PH hosts world event https://t.co/NnLP818dwT | via Journal Online,0,English
Mga aksyon pra sa Pilipinas Tutukan n si Binay para sa pagbabago. #OnlyBinay,0,Filipino
Bakit wala ata yung binay dynasty dito sa book? ??,1,Filipino
"Nakaboto na ko, pero hanggang ngayon naguguluhan padin ako kung Duterte o Poe. Hahaha!",0,Filipino
"@tomas_md not in the next 6 years if Mar wins though.   Mas may chance kay Binay, Poe, Digong. Ugh!! We are si behind. @MeilouSirena",0,English
Revealing. One can see how contrived Mar Roxas' palengke tour is. There was just no warmth. He was really faking it. https://t.co/ST2OcCRVnL,1,English
"Binay says prior to that, employees detailed to her city hall office received memos recalling them back to their mother units.",0,English
"pwe binay pwe, tigilan mo kami. ????",1,Filipino
"Ayaw padaig ni Binay sa isyung fake degrees. Siya peke na ang Master’s in Law, ninakawan pa daw ng thesis. Klasik! https://t.co/D9fVXuhmwa",1,Filipino
Mar Roxas is not fit to become the next president of the country. IMHO,1,English
"Hwag masyadong mawili kay Alma Moreno, malay natin strategy rin pala ito katulad ng kay Nancy Binay noon, mukhang mang mang para kaawaan.",0,Filipino
"RT @DiKukurap: Mar Roxas, umatras na sa laban! Hindi na inintay i-disqualify, inunahan na nya. Ayos, pro-active! https://t.co/3Wc0FEnnnE",0,Filipino
"Duterte ‘waiver’ ’empty,’ not valid — lawyer https://t.co/Rkuihl1VLE via @inquirerdotnet Finally. A lawyer confirms my suspicions.",0,English
Robredo has a point. Totoo namang walang ginawa si binay kundi mangampanya at mamulitika sa buong termino nya in... https://t.co/dQzpSmysU2,0,English
"I love that prof, pero 'di ko talaga lubos maatim na ang purol ng kritisismo niya pagdating sa corruption allegations kay Binay.",1,Filipino
Shoot to kill na sa mga nandadaya dyan!?? DaWho? Mar Roxas is the answer.???? #DayaangMatuwid #DuterteMarcos  #Eleksyon2016 @RRD_Davao,1,English
Bidang bida si Binay na sya dw nag paganda ng Makati. TANGA!! Mga AYALA nagpaganda ng makati,1,Filipino
How Science Can Solve Jojo Binay's and Grace Poe's Election obstacles! https://t.co/JooBNBZFAU,0,English
"RT @kLembaaang: Kung nahihirapan ka na sa buhay, isipin mo na lang na mas wala ng hihirap kay Binay????",0,Filipino
RT @AnxioussyTrixie: Sam Smith - I know. I’m not only Binay.,0,English
"All of them are flawed but May 9 choices are:  FAKE Images (Mar, Grace, Binay)  or   GENUINE People (Duterte, Miriam)  Choice is yours!  ??????",1,English
"Mga plano ni #RoxasRobredo, makikita sa https://t.co/LohItwWBlE :) ????? @MARoxas @lenirobredo",0,Filipino
Grabe nabaliwala na si miriam dahil sa tensyon between Duterte and Roxas :((,0,Filipino
@AiiiRock Di tayo nognog! si Binay lang! Wag mo ko idamay sa kanognogan non! Hahaha,1,Filipino
I'm sure that I won't vote for binay. Thinking if i'll consider roxas. Can't decide between poe and santiago. *sighs,0,English
"On eve of 2nd Yolanda anniversary, Binay campaigns in Tolosa, Leyte #PHvote @rapplerdotcom https://t.co/Jwwz4KxZQe",0,English
Ayan nanaman ang essay mo Poe #PiliPinasDebates2016,0,Filipino
"RT @InquirerBiz: #Binay: The Aquino administration can only be described as a ""period of lost opportunities"" | @amyremo #voteph2016",0,English
RT @JayJayNaya: Only Binay can ruin my day... Hahaha... Only Binay Nognog Pandak,1,English
Sayo lang ako nag titiwala VP Binay. #OnlyBinayIsLove,0,Filipino
"""Ang pagiging pangulo ay hindi OJT."" -Mar Roxas #PiliPinasDebates2016 #PresidentialDebate2016",0,English
"Cam Sur's biggest political dynasties, Fuentebellas &amp; Villafuertes, endorse VP Binay, UNA senatoriables | @jv_arcena https://t.co/l7FoGPNALs",0,English
Anti-Duterte Tv Ad of Mar Roxas Made Pro-Duterte by Supporters https://t.co/9Wygu3IrIm,0,English
Karen not having any of Binay's shit,1,English
