text,label,language
thank you and jun abaya for the messed up mrt transport system and terrible traffic booming economy daw,0,English
calling all the npa milf at iba pang rebeldeng grupo hanapin niyo si huliin niyo na lang siya thank you,1,Filipino
dami nang nabayaran ni may pera pa kaya siya hahahaha,1,Filipino
is the father of the mrt mess so corrupt replaced sumitomo with fly by night mrt maintenance operator htt,1,English
di pa daw to ma consider nga nag concede na si as per the news si ug pa lang daw,0,Filipino
hindi ako taga makati pero mukhang mas kupal pa to sa mga si pe nako po ingat lang sa buwis ng mga taga makati,1,Filipino
pagdinig ng senado kaugnay ng mga umano katiwalian ni pormal nang tinapos,0,Filipino
hindi ko function iyan kailangan pa bang sagutin iyan,0,Filipino
bakit niyo kasi kinu quote si nagmukha tuloy siyang manhid,0,Filipino
sorry but it is no ayaw na nila sa dilaw mahirap ba intindihin yun nakiki uso lang,1,English
witness bidding for makati projects under elenita sham,0,English
baka si yung ex mo,0,Filipino
will not be beaten unless implements the machines,1,English
am man of proven accountability and transparency me insert da fuk lyin always lyin meme,1,English
at the assembly of lp mayors candidates and barangay captains of nueva ecija am on deck,0,English
sandro and baste are fighting sandro if you cannot handle me at my then you do not deserve me at my,0,English
will not only aim for billions but eventually he will claim country us pilibinay,1,English
in the beginning only but the other cases one never knows as is she would have protection,0,English
not directly seems in used the same remittance agency involved in current money laundering scandal,0,English
wow nagtype ako ng assignment jerney lyne ha tatanga tanga ka lagi bobo ka like hahahaha bwiset damnnnnnn,1,English
si kaya siguro naalis sa pwesto kasi baka hindi siya makita dun bigyan ng maraming ilaw,1,Filipino
political ad on respect not response to rape remark clarifies,0,English
kung manalo man si sana unang patayin nya yung nagdrudrugs na lumaban pa ng konsehal na kilalang kilala ko percent manyak,1,Filipino
only touches my skin dafuq,1,English
bakit po kayo takot kay sanib pwersa naaa vs,0,English
we feel we re in good place we have track record in every town in every place in the country,0,English
lp twits sa hinaba ng prusisyon kulungan din ang bagsak,0,Filipino
mom to tita yam tandaan mo ikaw lang dito sa van ah tita yam ayaw niyo sa pera ah pag ako nagkapera bahala kayo dyan hahaha,0,Filipino
my photo is not as clear as but definitely read,0,English
reasons why could win the presidential election,0,English
khit ganun man no fan prn aq ng kathniel nding ndi mwwla un peru sori to,0,English
maka hugot ka ha lagot ka kay,0,English
votes went to see even the vcmachines rejected him,0,English
reasons why will not win the philippine presidential elections get real post,0,English
omg ang scary nung video na sumasayaw si wtf,1,Filipino
just look at the combined votes of as compared to,0,English
hayaan mo yan sila mga anak ni hahhahahaha,0,Filipino
abot na abot mo pa ang commercial ni,0,English
rejects proposed percent vat,0,English
bakit dahil kay nagka punye punyeta na ang pilipinas leche wag kami,1,Filipino
bakit dahil kay madilim ang kanyang advertisment,1,Filipino
pero try to reach out also to those walang social media most na tinanong ko kay sila pro active na tayo,0,English
baligod said and camps did not approach him since he filed cases against some of their members,0,English
watch actual vcm printed automatically when voting other candidate thepadder,0,English
inuuna ang pansariling interest kumoara sa kapakanan ng bayan,1,Filipino
the camp of the maintained that the alleged evidence presented against were merely hearsay via anc ale,0,English
kung iba ang mauupo sa pagkapangulo di magkakaroon ng pagbabago di giginhawa ang buhay ng masang pilipino,0,Filipino
is so ill informed mindanao problem not socio economic problem but cultural problem research pg may time,1,English
literal na ang nakita ko,0,Filipino
bakit dahil kay nakilala kaming mga nognog,1,Filipino
think is hungry for power,0,English
dont know what will happen to our country if our is,1,English
sawang sawa na ko sa commercial ni,1,Filipino
why is abscbn making as the good example for filipinos the hope of the people wait lets talk abt yolanda funds,1,English
kung ang eleksyon ay isang show title nito at faceface si ang isinusumbong at ang nagsumbong si ang sawsawero,1,Filipino
wag natin kalimutan isupport si sen,0,English
hindi pa man nakakaupo may plunder cases nang nailatag kay,0,Filipino
putangina mo wag mo kami idamay sa nognog na yan,1,Filipino
bakit puro kayo sandro pano naman yung anak ni hahahaha cge sakin nalang sya,0,Filipino
puro ka makati ano ng nagawa mo sa anim na taong pagka,1,Filipino
hmmm either mirriam lang ko ko either or,0,English
mga maala nga hahhaah,0,Filipino
sana di nalang paulit ulit yung binabato nila kay para nakaka move on tayo lahat,0,Filipino
interview pa lang ni walang isip isip sa pagsagot hindi tulad ni haha,0,Filipino
really hope the voting public bothered to witness this debate if you are still voting for or then idk anymore,1,English
the information against will be filed after the expiration of his term as via,0,English
cuts short ilocos trip to prepare for nd presidential debate,0,English
wala na ba,0,Filipino
bakit di man lang maitelevised ng abscbn yung problema na yung votes pero sa receipts bias tlaaga,0,Filipino
enrile to raise issue vs if admin uses corruption vs,1,English
what saddens me most is that and placed higher than you are really not afraid of dying country,1,English
pagkatapos ng nognog pandak naman ngayon srsyly,1,Filipino
dinalaw ang mga naapektuhan ng bagyong lando sa isabela via bombo radyo,0,Filipino
it will just be vs for me credibility vs willpower debates will tell,0,English
presidential bet now faces allegations on vote buying in baguio city,0,English
palace to check out aquino numbers,0,English
wala din akong kinakalabang kandidato share posts on and alphabetical ka yan para fair,0,Filipino
mercado owned dummy firms alleged bagman claims,0,English
should be the to quit instead of kasi mas mataas ranking ni sa eleven gulp surveys,0,English
salgado says reaffirmed indictment days before campaign period like when it indicted on day he filed his candidacy,0,English
video of lookalike goes viral read here,0,English
retweeted tv patrol iginiit na wala siyang kinalaman sa desisyon ng anak sa,0,Filipino
it is presumptuous for to think the race is between him and,0,English
hear our neighbor is sing is jingle pero iba yung lyrics from only to lonely huhu wait na lss ako,1,English
bombo radyo philippines hindi ako titigil sa pag uusig laban sa pamilya,0,Filipino
yan si wahahaha,0,English
will make you rich like makati pwe talagang mayaman ang makati kasi yun ang business capital mg ph tanga,1,Filipino
is ad is so full of ad misericordiam fallacies hahaha,1,English
palace did not act on blood money proposals via manila bulletin,0,English
binati nina at sa kanyang rd birthday,0,English
opinion slow rehab former rehabilitation czar panfilo lacson senators ferdina,0,English
manhid mo comelec maka stresss binayaran din kayo ni,1,English
dutertards yellowtards binayaran di ko alam kay enough bickering pls xd just look at their achievements and choose one xd,0,English
will not vote,0,English
really do not like that commercial hahahaha,0,English
manawagan kong nga ilibre kog ticket sa exo planet dejokelungs,0,Filipino
good news but why do have bad feeling that will win,0,English
words like decency and honesty coming from oh fck you and your poor filthy little shit,1,English
salamat sa naging suporta mga ka di pa tapos ang laban laban para sa kahirapan,0,Filipino
desperate move ni mr,1,English
grabe talaga si wala kasing boto kaya ginagamit si,0,English
ngayon sa at inilatag ang mga plataporma sa harap ng mga negosyante,0,Filipino
dear why cannot you just accept the fact na ayaw sayo ng mga tao stop threatening the voters,1,English
we shall ensure govt uses taxes properly paying taxes in the philippines is not fun in this country,0,English
mananalo ang karapatdapat at ang karapatadapat ay si hahahaha,0,Filipino
oppa accidentally burns himself in fire mv making whateverbts get well soon hahaha,1,English
wag ka na lumaban sa pagka pangulo dka mananalo si ang mananaig,0,Filipino
toni ano ang katangian nyo kung kaya kayo ang dapat na maging big winner nognog pandak laki sa hirap,0,Filipino
para sakin this labanan is between disiplina utak at puso,0,English
sen nancy am given job to perfrom will not inhibit from sengracepoe set case via joseph morong,0,English
not yet confirmed se eres commit to attend presidential debates,0,English
my vote is for and only no matter what happen my vote is not for sale hakot,1,English
honestly why is so against of mayor ano motive niya,0,English
vote buying from first time namin nakatanggap na galing sa,1,English
those who voted that sen is not natural born filipino justices carpio de castro brion sen nancy via,0,English
puro lait sa sarili si,1,Filipino
to continue eliminating poverty among poor families,0,English
cuts short ilocos trip to prepare for nd presidential debate,0,English
ganyan ang hindi takot sa anda from media good job,0,Filipino
ph economy has been paradox we have high gdp growth but poverty worsened housing backlog worsened amid property boom,0,English
bat kaya napikon si kay dahil ba sa parinig ni na kahit hindi ako laki sa hirap atleast hindi ako magnanakaw,1,Filipino
sana walang dayaang mangyari sa lunes at si ang manalo wahaha pakyu ka ililipat mo kay yung mga boto sayo,1,Filipino
may kumakalat na balita na percent ng votes kay mapupunta kay edi iboto si para walang mapunta kay haha,1,Filipino
bakit dahil kay bakit puro lagi,0,Filipino
and that ladies and gentlemen is what it boils down to,0,English
pag nanalo si or mag sisimula ako mag graffiti ng anti gov shit lol,0,Filipino
lp to where did you get the pm you spent on tv ads read,0,English
he is waste of election budget don need ofw vote via,1,English
poor pero parang awa niyo na wag niyong iboto si,1,Filipino
unlike his rich rivals says he hails from the poor,0,English
sawsaw nanaman sa apec issue to si tsk tsk,1,English
route security was maintained and rendered during the visit of and company,0,English
nakakairita si tanga kaba tsktsk hindi kana nga mayor pati tatay mo nakikisali pa punyeta,1,Filipino
grabe naman sila kay skin color is never the issue,0,English
grabe kayo kay,1,Filipino
dapat dinidisqualify puro kadayaan ang alam hays,1,English
segway anong inarte ng tv ad ni at sarap pag untugin,1,Filipino
but you expect me to jump up on board with you and ride off into your delusional sunset king of anything sara bareilles to,0,English
sen has good words and but says has edge for support,0,English
presidente am sure in last debate itaob ni mayor ang mga nambatikos sa kanya manginig na kayo,1,Filipino
sen last to arrive did not grant interview but blew kiss to media,0,English
pres leads in the latest sws presidential survey respondents feb,0,English
ang yaman ni twice ang paid ad in one gap,1,Filipino
retweet sa mga badtrip kay,1,Filipino
political ads are sick,1,English
hey wrong timing ka daw sabi si delima,0,English
umalma ang kampo ni sa pahayag ni na tila may pagkakapareho ang mga transaksyon ni sa rcbc,0,Filipino
nagconcede ka man maimar wala ka prin nagdala ka pa ng tagapalakpak mo binayaran ng daang matuwid ang utang ng pilipinas bobo lang,1,Filipino
shut up,1,English
bakit pag si pinag eexplain pero si pinipigilan agad fast talk nga bias tlaga tong si karen,1,Filipino
senate committee recommends plunder case against and son via eagle news,0,English
statement makes no sense not for future,1,English
ayoko talaga kay wala sa character nila ang pagiging lider puro angas sbgy ibtibng dcsyon kapusobrigade,1,Filipino
apparently told justice sec to shut up regarding certain controversial case issue lalo nang nagdilim naku po,1,English
kung si may true blue filipino only si ang may true black presidentiable inside and out,1,English
must read manny pi ol open letter to you ll destroy philippines if you cheat,1,English
the road to malacanang,0,English
bucks proposed percent vat,0,English
this is how rank,1,English
haha wala akong biometrics paki boto na lang si hahah,0,Filipino
well is rank was quite expected but cannot believe and over this is proof that many ppl has no brains,1,English
happening now welfareville compound mandaluyong campaign kick off at pm,0,English
naiirita ako sa commercial ni hello po ano,1,Filipino
is not contender it will come down to and may be but say,0,English
wala palang kinalaman kulay ng balat nya kulay lanpalang ng budhi nya at buto kaya no to jejemon,1,English
is desperate human being,1,English
pag si nanalo kokonti ang mahirap sa pinas,0,Filipino
kaya pala traffic sa shaw nagcacampaign yung partylist nila sa de pebrero,0,Filipino
local news poverty not corruption moral issue of the time via sunstar,0,English
question do attack each other hindi noh they all attack to bring us back to dark times,1,English
think should concede too,0,English
ayaw na natin ng gobyernong manhid,0,Filipino
wag kayo maniwala sa no tax policy niyang si chika niya lang yan di basta basta narereform ang tax ng ganun,1,Filipino
nognog pandak laki sa hirap maraming nagawa yan si ngna anong kalokohan to,1,Filipino
pwede pala to gawin pag si ang iboboto mo,0,Filipino
madalang na mabanggit si nowadays relevant pa po ba sayang yung limang taon na surveys na utog in the end,0,Filipino
bakit kaya may pagbabantang nagaganap sa mga commercial ni na pag hindi natuloy ang daang matuwid keme keme,1,Filipino
sec edwin lacierda on unlike others he has gone beyond promises he has fought the bullies and has the,0,English
look who is talking aquino is admin did good job of exposing is filthy deeds,1,English
napansin nyo ang daming pol ads ni pera dugot pawis ntin yun mga kbbyan,1,Filipino
nakakainis panoorin tong anti ads lalo na pag alam mo na yung mga pondo ng pinas ang ginamit para dyan,1,Filipino
would say am about as fucked as denying his case against the victims of yolanda,1,English
only commercial huwaaw kinakalaban si belo sa tagline,0,Filipino
poor and could not win oscar despite their entertaining campaign,1,English
yung commercial ni na nognog pandak parang taeng pinabanguhan lang kuya rj actually coz everybody knows,1,English
do not bash dj because he supporting grow up please,0,English
nasa nd spot na si wow lang wag ka na lol,1,English
madaya voter files complaint after receipt showed instead of,0,English
eyes suit vs gov execs telling poor he stop cash doles,0,English
with all the loot,0,English
tito tay sinong iboboto mong tatay baka si tito ha bakit porket kasing itim mo gusto mo na hahahaha om,1,Filipino
only lss,0,English
nagpapalitan lang si at sa survey mahihirapan si na umusad pa asahan na ang malawakang vote buying ng mga desperado,1,Filipino
kahit sino na wag lang si,1,English
foreigners should not intervene our political practice like an american lang,0,English
nognog pandak laki sa hirap pero wouldi tulad ng iba umiiwas sa pagsagot sa alegasyon ng milyon milyong kinulimbat yan si,1,Filipino
grabe yung lamang ni kay,1,Filipino
putangina bat pinuntahan ni si dj,1,Filipino
im still thinking who to vote for basta hindi si,0,English
tama na and dada,1,English
would like to reach out my hands to my opponents let us begin the healing now ph vote,0,English
huwag na natin pahirapan ang bansang pilipinas iboto na natin si para sa pag babago at kaginhawaan,0,Filipino
lead in pre election survey via,0,English
palasyo sinabing pahayag ng ombudsman patama kay via,0,English
si ba,0,English
ngayon ko lang napanuod yung advertisement ni parang hindi ko matanggap na nognog ako,0,Filipino
personally ll be with him until the end isabela gov faustino dy said as he endorses lp prexy bet,0,English
senador tutol na ipakita sa publiko ang kaniyang medical records,0,Filipino
is promising that if he be elected our country will progress ha tingnan mo nga city isang napag iwanan na ciudad bolero,1,English
ang galing galing nila anne panalo pak nakaka proud si kuya kim pero kamukha niya na si niyan joke,1,Filipino
nakakatakot matulog baka pagkagising ko si na nangunguna biglang overtake kay eh wag ganun,1,Filipino
kay ako eh umasa ako kay buti na lang di ako nagpakalbo xd,0,Filipino
you are corrupt end of story,1,English
or nancy isa lang bawal magbilog ng marami sa balota di pa ko registered voter sorry,0,English
if your really care about the philippines stop doing stupidity coward loser to pitiful candidate,1,English
you are so stupid seriously who owns the airport,1,English
since inc announce that they are endorsing do you still voting for,1,English
shittt burn si kay binayyy ikaw ba naman eh kita mong sunog na sunog na yang si ee hahahaha,1,Filipino
andun si sa commercial nya eh black lang yung bg kaya medyo hindi sya pansin,1,Filipino
results from southern luzon coming in it looks split between the liberal party and the campaign explains is numbers,0,English
bakit todo gastos si at ano meron kasi galangit na pera kapalit niyan serbisyong negosyo mandarambong,1,Filipino
the commercial featuring oppressed marginalized filipinos being called nognog is plain stupid and outright rude,1,English
pano nandya si kung mahigit na yung kay tapos pangatlo pa lang si wag kasing agad maniniwala sa mga hakahaka,1,Filipino
approves of presidential bid says he won endorse,0,English
teacher man ko bala so are my parents and my brother te pakyu,1,English
say yes am sinner but no am not corrupt and to say it with fear lest we accept that corruption as just another sin,0,English
ang sama mo sakin kaloy ok na yung diwata pinasok mo pa yang,1,English
patawa talaga tong si ni hindi ka nga namin naramdaman nung ka hayuuuup,1,Filipino
ito si nandadamay siya ng iba sa kanognogan niya tangina ni wag iboto so,1,Filipino
is being desperate and shows how indecent he is also our current is tolerating such act because he is the one behind,1,English
si pa galit sa coa tinatiming daw ano ba dapat tago muna yung audit report habang campaign period pa bwisit,1,Filipino
yung bagong ad paawa effect na naman,1,English
hope ph will not regret huhu,0,English
my good friends here and ayan hindi plastic,0,English
na atching ako sa ad ni allergic pala talaga ako sa bullshit,1,Filipino
have this lingering suspicion debates will be discussing issues of complexity sniping and watching on the telly,0,English
mom had dinner with sen wayuk si mother,0,English
are bullies no class whatsoever,1,English
commercial na naman ni,0,English
from concerned citizen just to inform lang millions of ballots are already program to and,0,English
naka wheelchair na mga ka kosa gloria janet mang kanor pnoy hahaha andami na,0,English
knowing that is still breathing disappoints me,1,English
witness bidding for makati projects under elenita sham via inquirer,0,English
salgado on being the top spender in political ads hindi lang pala selective justice selective data rin ang nangyari dito via,1,English
ca dismisses junjun petition against ombudsman suspension order ny,0,English
hay nako basta tangina kapag nanalo si,1,Filipino
yung babaeng nasa political ad ni na nabigyan kuno ng relocation at pabahay,0,English
namoka pumapangalawa si,1,English
just proved that he cant handle stress and he does not deserve the presidency at all period,1,English
kautusang lumikha ng office for transportation pinare review ni via allan francisco,0,English
wag niyo na ipakita commercial ni pls irita talaga,1,English
only touches my skin who touches yours,1,English
sana tumakbo na si no to roxasbinay,1,Filipino
yan si xd samoka,1,English
proclaimed datu by lanao sultanate,0,English
too thirsty to win,1,English
kamuka ba ni si kokey hindi wag oa dre,1,English
they say when you find that guy who makes you mad and makes you laugh at the same time he is the one ikaw na ata,0,English
wala akong mapili kayna at basta ako ay kahit sino wag lang si,1,Filipino
goodbye aquino administration abs cbn kathniel yellow retards,1,English
will never understand publicity stunts,1,English
kung merong death squad meron ding mudslingers paawa squad boodle fighters medical mysteries,1,English
talaga panu kasi si walang kabuhay buhay ang speech,1,Filipino
word to describe said greed,1,English
yung dummy account na galit na galit kay,0,Filipino
if you do not want for or to win this election then do not vote for vote for instead,0,English
gusto kong lalake kagaya ni,0,Filipino
ang pangulo ko ay si ishare mo to sa na tao within mins at magkakaron ka ng sobre wag kang tumawa kapitbahay ko meron na,1,Filipino
hahahahaahavahahahahahahhaha may hawig yung kay,0,English
govt agencies after investigation evidence says is corrupt,1,English
wow if an anti ad is released much accepted but if an anti ad is released it is form of sabotage equality you say yuck,1,English
jusko eto tayo labanan ng intro si sa second paragraph wala na connect,1,Filipino
definitely under and fight against corruption likes of enrile revilla estrada and binays continues,1,English
sabi ni sa commercial niya walang pampagamot kaya namatay nanay niya sabi niya sa interview pamana daw ang yaman nila,1,Filipino
frantic call reeks stench of defeat appeal for dialogue anytime and anywhere with,0,English
moderator coco alcuaz said requested that they present their platforms one by one,0,English
has mixed sentiments on,0,English
the question is not whether is bad but whether he will be badder,1,English
sc asked to oust from boy scouts of the philippines,0,English
hayop na to pumapangalawa,1,Filipino
alam na arroyo garci unite taps puno as campaign adviser,0,English
is more deserving than and no to sayang mypresidentis gracepoe,0,English
the amount of shade being thrown at ha,0,English
vote niyo po si ps full forcw required love all,0,English
si parang pag mamahal ko wala na kong choice,0,Filipino
souvenir from,0,English
to be happy does not mean to indulge in foolishness jose rizal,1,English
since am not registered voter yet requested him to vote for pres and for boooo,0,English
sc orders ca to resolve junjun suspension read,0,English
nakakainis yung commercial ni,1,English
yak naman yakkk,1,English
walang tigil ang pagserbisyo ni para sa pilipino,0,Filipino
bakit feeling ko hindi naman sinasagot ni ang mga tanong ni mike ako lang ba to kayo din hmmm,0,Filipino
lintek to si tatakbo ng presidente pinagmamalaki parin yung ginawa niya sa makati taon taon nang nakalipas,1,Filipino
ever since started voting do not like sensed the dishonesty and hypocricy in him even before,1,English
when they guested they were just joking lot with him kay gpl gentle sila for sure kay takot,0,English
it is either your team failed at research or you purposely got it wrong but knowing you it must the latter,1,English
pag yang resulta naiba pa at si ang maging nangunguna alam na,0,Filipino
news to face enrile grilling when probe reopens via,1,English
naalala ko sabi ng mga taga armm si ang may plan baba daw si impeach daw si,0,Filipino
si yung kaklase nating magtetake ng risk para lang may masabi sa recitation dahil masyadong bilib sa sarili kaya wouldi na nag iisip,0,Filipino
at ang nakakaimbyerna talaga ay yung pagdedefend niya kay,0,Filipino
may bago palang advert si hahahaha hahaha joke,1,English
percent vs dotc secretary joseph percent abaya,0,English
just confirmed tarps on the mountain side along kennon road,0,English
add says sino na ba ang nagbigay ng scholarship uhm excuse me po not you it is gov funds,0,English
puro sympathy attack na lang tong si jusme bobotante lang maniniwala,1,English
nung si tado niloko ka nagalit ka eh dba nagpapasaya lang naman sya tulad ng sinasbi mo nung niloko mo sina at soho,0,Filipino
pick up line ba yan mr,1,English
ang kailangan natin sa pagbabago,0,Filipino
ca ordered to rule on petition for certiorari over ombudsman is suspension order live,0,English
so tired of reading kim henares vs pia how bout you find out why police cannot find is bagmen,0,English
hala nd na si million st si million votes sa partial and unofficial votes,1,English
it is time to amend our constitution,0,English
calling for unity to stop just shows how weak leader he can be,0,English
andaming concepts ng series ng tvc ni hindi ko matanggap na wala man lang done in good taste hire me please and pay meeeee,0,English
and get out of here you have no business here,1,English
smell something fishy,1,English
isa kila at ay mag gigive way just to defeat desperate ah,1,English
siya ang may dalang pagbabago,0,Filipino
deped netizens pumalag umani ng batikos ang kampanya ni ngayon sa marawi lanao del sur non partisan,0,Filipino
ang haggard ko kanina dahil kay kingama lang,1,Filipino
very good and detailed breakdown for the undecided on why choose with information and specifics you,0,English
bat ikaw baka ka ah shut up ka nalang din,1,English
nakaka bwisit lang mga commercial ni sarap batuhin yung tv,1,Filipino
threathening di siya ganun katanga nautusan nanaman tong ombudsman na to ng mga dilaw,0,Filipino
is to is ulul wag kami,1,English
actress ai ai delas alas says she is here as friend of says she did not get talent fee to appear here,0,English
tapos inc si kat nyay,0,English
nakita ko nanaman ung advertisement ni kung sino pa ung nognog sya pa ung nagbigay liwanag bakit cactus ba sya,1,Filipino
to reduce poverty,0,English
anong konek ng pagiging nognog at pandak ni sa mga nagawa wouldaw nya sa makati paki explain labyu,1,Filipino
hi and leading of cafe is,0,English
my birthday wish for hindi sana ikaw ang manalong pangulo ng pilipinas,0,Filipino
magsama sila ni tutal kapartida nya yun painumin din mya ng pills jamming sila hahahahahahahaha,0,Filipino
is like desperate dog trying to steal the crown owned by,1,English
pres caught on camera giving out tiny envelopes containing presidential candidate pr,0,English
ugggh bat kahit anong sabihin ni at ni di ko magawang maniwala,1,Filipino
presidantial candidates now on venue and now waiting for debate to start,0,English
we have former ff friend who does not play ff anymore and changed his name to chocobo name junjun,0,English
may dayaan talagang magaganap gagawa ng paraan si wag lang manalo si poor poor,1,English
ano ba yan bat ba puro mukha ni nasa tl ko,1,Filipino
nakakaymtawa mga sagot ni walang kwenta,1,Filipino
make things happen walk the talk,0,English
icymi part of the presidential series featuring,0,English
pansin ko lang si laman lage ng blita niyo umay nako at naman gs ko dn mlmn ibang baho nila,1,Filipino
holy crap enticed people with php but did not pay them afters they rallied in baguio ht,1,English
here is is response to anytime pwede namang mag usap pero sa puntong ito ano pa ba ang pag uusapan natin,1,Filipino
para sa pagbabago,0,Filipino
umay na ko sa mukha ni at,1,Filipino
pano hindi ka kase humaharap sa korte wag kami wag kami,1,Filipino
what if maapsan ni ang votes ni mayor world war iii na ba hahahaha,0,Filipino
if wins kakasuhan at makukulong yang abnoy na yan kasama si at kaya panic mode na sila ngayon,1,Filipino
too sad to know that is at the bottom that should be spot totoo nga ang stupid is forever,1,English
are you voting for the lesser of evils choosing the lesser of two evils is still choosing evil,1,English
nakakaloka naman kampanya pa more idaan sa drama ang lahat sino kaya gaganap ng next week,1,Filipino
retweeted tv patrol at bukas sa kanilang health condition,0,English
should be more original and stop using any reference to daan,1,English
days ago si nangunguna sa tv ads then suddenly ngayon biglang si na lang biglang no mention,0,Filipino
every time is commercials show on tv mute dem or change channel coz cannot stomach them so self serving and pretentious,1,English
in samaiego omb decision executory pending invoking ao in sc said ca has jurisdiction in apps for remedy,0,English
here we go,0,English
inis inis yung feeling kapag nakakabasa ako ng articles puro comparison at paninira sa ibang partido tsk tsk tsk,1,Filipino
putek na advertisement ng na to puro pandak ung mga sinasabi hayop,1,Filipino
why they do not just accept it obvious na uy na uy,1,English
magulat kayo biglang si nanalong presidente sa official results,0,Filipino
si sinungaling si apl de ap ang tinutukoy ng ad nya ang ad nyang nakakaumay nang makita pag nanonood ng tv,1,Filipino
ginaya ni yung ad ng acs eta walang originality boseeeet till the end ano abs cbn,1,English
more poor filipinos under aquino administration,0,English
todo bully ang mga tao kay di naman nakakatuwa,0,Filipino
appears on tv my cousin tang na mo ka wala kang kwenta me hahahaha ano pinaglalaban mo,1,Filipino
bakit ang payat at haggard ni,0,Filipino
ayaw na nilang lagyan ng mukha ni yung tv commercial niya nice effort pr team,1,Filipino
not sure yet but definitely not or,0,English
yung bakla kanina sa salon na kay mayor si daw ang ma is karapat dapat magkano kaya nakuha nya hahahahahaha hays,1,Filipino
unlike his rich rivals hails from the poor,0,English
tells on bub it is participatory governance and not money making corruption undertaking via,0,English
advisers say they re more than match for puno via,0,English
noticed puro ang mga posts lately ni rappler,0,Filipino
naalala ko lang yung bata sa sementeryo kahapon dito nakalibing si eh yung bata habang hinihimas yung malaking nitso hahahahaha,1,Filipino
is probably the most misunderstood most bashed most belittled leader we ve had,1,English
and you wont win you or have to give in sayang fuck multi party system but will vote,1,English
ted failon is pro vs buddy korina roa is our no one else,0,English
gmanewsbreaking sen already inside the debate venue via kaeceealvarez,0,English
only oily hahahahaa,1,English
on mindanao peace lasting peace by solving poverty,0,English
that commercial doe so hypnotizing,1,English
masyadong nagamit ang term na nognog to the point na nakakainis na kawawa din yung mga dinamay no to,1,Filipino
oha di kasi kailangan ni na magpadq ng kalaban para manalo unlike sa desperate candidates,1,Filipino
magkampiahn pa kayong tatlo ni at kitang kita parin,0,English
me crush kita matagal na him wild appears kailangan pa ba niyang sagutin yan wild appears di,0,English
that comment of about laglag bala issue seryoso ba siya sir naman,1,English
political ad bakit dahil kay libu libong kabataan ang napag aral at maraming matanda ang buhay prinsesa taong bayan pera mo wow,1,Filipino
is buying votes huh well now know so much for promoting clean governance tsk,1,English
kawawa naman si kulang yung pampagamot sa nanay niya kaya satin bumabawi bumabawi ng salapit haha,1,Filipino
palace fires back at camp via dzrh news,0,English
tatakbo si ngayo ateng,0,Filipino
is new tv campaign ad makes me sick,1,English
laughtrip sa bagong commercial ni nilait ng nilait yung sarili puro nognog ang narinig ko nandamay ka pa hahaha,1,Filipino
dapat si gov eduardo buenavista na lang inendorse mo eh wag lang si,0,English
blames abad for gov underspending on friday blamed bud via gma news,0,English
do not tag me do not like end of convo,1,English
naiinis ka ba sa commercial ni,1,Filipino
bcoz of that has the most potential of winning the race for having the solid supporters,0,English
palasyo sinabing pahayag ng ombudsman patama kay sinabi kahapon ng palasyo na patama kay presi,0,Filipino
is call for unity with only proves incompetency on their candidacy think aspiring to acquire the,0,English
in the elections be like am not throwing away my shot,0,English
bagay si at kabahan na kayo duriam,0,English
no secret meeting with,0,English
baka pati yung pagkapandak nogonog ulila at corrupt ni ibintang nyo pa kay,1,English
promises to bring back pnr to bicol region via manila bulletin,0,English
more people switching from to even at this late time roro rising,0,English
to face phl largest business group via manila bulletin,0,English
alam ni ang pinagdadaanan ng mga naghihirap nating kababayan,0,Filipino
anti ad gt gt gt paid by pnoy gt gt gt,0,English
napaisip ako sino vote ko either or but definitely not and,0,English
yamot ako sa ad ni sa,1,Filipino
stop na ang harassment sa pmilya mganda nmn ang ngawa nla sa bansa,0,Filipino
tawagin niyo si at na daang matuwid pag nakita niyo sila yun ung nakalagay sa balota daang matuwid hahah di ako informed,0,Filipino
kainis yung patalastas ni pinupush yung nognog ano alam mangyayare,1,Filipino
calling all supporters of cj corona pgma,1,English
senators fire back after nancy accused them of using report to boost ratings via,0,English
at ugh,1,English
bakit ganun yung ad ni puro accomplishments lang sa makati eh diba na siya saan yung accomplishments nya ngayong siya,1,Filipino
prof what is the normal balance of an asset debit or credit makati prof what wala akong pake,0,English
what if wins will you say there is cheating too yung accusation ng cheating is reserved lang for admin bets naman wag ganun,1,English
bakit ako nilalagnat why why why why why this cannot be,0,English
would rather trillianes,0,English
reiterates he believes senate is not proper venue to address corruption challenges but filed affidavit presenting defense,0,English
senador tutol na ipakita sa publiko ang kaniyang medical records,0,Filipino
ayaw na natin ng gobyerno na manhid,0,Filipino
lagot ka kay,1,English
nilinaw na mas malala kung magiging presidente si kaysa via dzmm teleradyo,1,English
here comes,0,English
sorry pero di ko pa din gets kung ano kinalaman ng pagiging nognog mo sa pagiging presidente ng pilipinas,1,Filipino
nognog pandak laki sa hirap madaming nagawa pero mas maraming tv ads yan si sobrang agit ko umayos ka,1,Filipino
simple rule wala pa dpt mangngampanya and yet pol ads evrywhere do not vote for them sen,0,English
therefore conclude that is very good in the business of stealing,1,English
hindi ka naman mananalo so shut up ka nalang,1,Filipino
hahahahhahaha corrupt politician liar magnanakaw sa kaban nang bayan,1,English
does not have the funds to air his own ad yet has money to pay for anti ad labo di ba,0,English
every time hear nognog campaign ads my automatic reaction is boba utak biya walang utak,1,English
