text,label,language
iboto hind maiidudulot mabuti bansan,1,Filipino
full story palasyo nababahala survey ratings,0,English
wow influence reached rtc money power talks,1,English
mananalo alam mo yun kase paawa,1,Filipino
cop defied gets first star,0,English
ginagamit nya coa reports sige mr papublic audit kayo sabay mo,0,English
nakaka irita paawa puta hahahaha,1,Filipino
said convicting his kin personal crusade,0,English
good thing need destroy him let him speak he naturally destroy himself protect democracy,1,English
rejects call toinks,1,English
todo roro gary sings natutulog diyos powerful message current political arena,0,English
sorry my still goes,0,English
amp parin sana,0,Filipino
traded marcio lassiter,0,English
grabe news ngaun kontra ung abscbn kc makamar cla bwiset bias,1,Filipino
bagay yung campaign jingle tahahaha,0,English
putangina nakakairita kada pinapalabas yung,1,Filipino
you people met campaign huli inang bayan,0,English
totoo bato walangya bbyahe pko malayo makaboto lumabas resibo tangina,1,Filipino
nako pumuti pwede kanang pilipinas kaso kailan yon,1,Filipino
echoes courts must prove guilt accused corruption wrongdoing lawyers,0,English
malabo magpakita sila limlingan baloloy pinas dalawang katiwala naka,0,Filipino
months ubos masasamang tao months ubos pera nyo,1,Filipino
kinakabahan close hahaha dibale,0,Filipino
parang tanga tong eh siya nababad araw eh ganyan siya eh,1,Filipino
nagkamay jollibee ok sir go nang go,1,Filipino
pang nognog tong eh papano yung puti unfair,1,Filipino
time shows tangene fckin time,1,English
mayor corruption misery filipinos continue wins aspirant cons,0,English
supetran son claims pride detergent attack also whacks,0,English
pilipinas debates,0,English
buying noticed really dude,1,English
aaw you nice love kita eh pakisabi yan,0,English
got percent approval rating last quarter nine percentage points higher percent he got september,0,English
let us allow want rin,0,English
ombudsman appeal sc rules favor mayor cnn,0,English
mangyayari pilipinas mananalo shame,1,Filipino
mgrereact kase twitter want lalo fair already til end,0,English
kabobohan finest good job,1,English
eventually definitely,0,English
sotto tops latest sws survey oh my happened filipinos,1,English
another dirty tactics you never become even cheating people kick you,1,English
kaumay laging pinalalabas,1,Filipino
hahaha type eh nognog pandak laki hirap,1,Filipino
soooo taxi driver convinced turned he convinced talk hahah,0,English
dumadaan,0,English
pangulo ishare mo tao within mins magkakaron motor kang,0,Filipino
tweet impact abigail trend published rts,0,English
kasalanan yan pnoy hahahahahahaha,1,English
yan haha pat,0,English
waited post he scammed people rush friends,1,English
yung tipong boto kesa,0,English
touches taxes touches yours,0,English
good executive administrator,0,English
alam kuna ganon kulay,1,Filipino
nd latest pulse asia survey retains top spot rd,0,English
oh decency using kids us aminado im silent dutetard take anymore end,1,English
nakakabanas yang niya ipa taga,1,Filipino
nognog pandak laki hirap ganun maitutulong pagunlad bansa,1,Filipino
nyo baliktarin,0,English
lol supporters switched dont us,0,English
mo niretweet crush mo,0,Filipino
pcos machine my,1,English
record corruption he live simple life he remain committed serve public,0,English
iiwan heart hassle talagang bumoto,1,Filipino
nabubuset tong,1,Filipino
grabe nandadamay,1,English
nagkabisado mamaya mali mali info mo us,1,Filipino
seriously sws survey,1,English
lagi naghahamon paatrasin ung kalaban nya pinopoint nya pls nyo sabihan shut ha,1,Filipino
instead blaming rank you blame voted since he basically monopolized votes,0,English
dinumog sya takot hahaha,1,Filipino
pebrero marso april flavor mayo minaliit lp bet,0,Filipino
political libu libong kabataan napag aral maraming matanda buhay prinsesa pera mo wow,0,Filipino
administration keep throwing issues vs voluntarily making destructive issues agai,0,English
roseclarete wouldo cheapen presidency tells camp,0,English
mananalo mananalo pcos im pcos my eh kengene,0,English
pandak nognog atleast nagawa drama trabaho huling merry christmas niyo,1,Filipino
she health issues still banking she still my choice excuse po mr po sorry,0,English
hahaha tapos puro laman,0,English
ppcrv results,0,English
pamilyang filipino nasa sentro daang matuwid platform,0,Filipino
pakyu,1,English
umaani palakpak umaani palpak,1,Filipino
my mum kathniel anymore coz curse you,1,English
reached point support secretly wish wins government crumble burn,1,English
maitim balak nog nog hahahhaha,1,Filipino
vs nd,0,English
everybody knows rich either you made good bussiness nagnakaw later applies,1,English
belies crowd sinulog booed,0,English
yung anonymous diba yung tinutuligsa hahahahahahaha mag malinis pakyu,1,Filipino
rejected offer oligarch puppet,1,Filipino
survey results change two weeks riding rollercoaster let happens campaign period starts,0,English
gustong sumira nakikita pagmumukha yan,0,Filipino
ppcrv,0,English
todo tanggol mali eh prowomen,1,Filipino
tangina laftrip mukhang gago binayupak magnanakaw bigo,1,English
hahahahhahahaha nagsasabi niyan lol,0,Filipino
people humble earth he asked presidentiables concede unity,1,English
pres heed sen invitation attend senate hearing,0,English
bitaw bibig malalaking isyu plakado,1,Filipino
you reminding us,1,English
his pal shot dead vows serious crimefighting name anti crime czar news,0,English
diyeta nun ha imagine mo anong nasabi gutom baka nag ala rage akez,1,Filipino
slams decision run office he prove point,0,English
dear please stop talking single thing you you dig your grave deeper,0,English
kinalaban nagchcheer bastos damay buong uplb stupid double standards,1,Filipino
trying negotiate thor wield his hammer strike lightning he never forget http,1,English
ayaw mo iboboto mong presidente eto panoorin mo,0,Filipino
nang mag alinlangan,0,Filipino
plain stupid,1,English
stl highest distrust disapprovl rating gets higher approval trust ratings pulse,0,English
kayo dinadaan ganito boboto go one stopping you opinyon yon desisyon mo yan,0,Filipino
people still biases physical features building his underdog campaign htt,0,English
mukhang dementor noh hahaha nanghihigop memories napapanood nya,1,Filipino
tf reporting tho,1,English
example desperado,1,English
annoying sorry sorry,1,English
credibility integrity bokya naku,1,English
nakakatawa yung kausap kanina tang ina mamatay daw binoto qualified siya eh,1,Filipino
video turn various public fora campaign venue news,0,English
voting starter pack,1,English
kang kwenta demonyo bayaran kayong kwenta marroxas anotuwad daan puppet bossmo,1,Filipino
diyos nagsisimula dami nang namamatay kailan sched mo,1,Filipino
you never put good man end need man you anymore,1,English
tired political issues here,0,English
baka nman alam tao maibabalik,0,Filipino
cebu earlier afternoon he visited wake former mayor louis thomas gonzaga danao bohol,0,English
sana yan mangyari kasi patay malaki tsansa manalo,1,Filipino
san sebastian gym almost full crowd waits here cavite city,0,English
ramon gloc chito weird kasi yung nang bash strictest term anyway their votes,0,English
nha fault yolanda housing woes,0,English
yon totoo duterti unstable mind gpoe big liar herself big kawatan uubusin kayamanan,1,English
sc ca case already moot due ombudsman dismissal order vs junjun,0,English
someone remind communal eating things long row banana leaves something ri,0,English
ayan nman sasawsaw nman issue hndi nman cya kasali mapag usapan cya sgutin mo muna paratang yo,1,Filipino
niligawan umayaw sumagot halatang napilitan mukha namang masaya,0,Filipino
sarap gawan aldub version ung,0,English
hinarangan pedestrian lane ganto,0,Filipino
surprise pnoy favored dishonest onset trying rally voting,1,English
basta magworst case scenario pres kinikilabutan,1,Filipino
lies nothing lies commented names advisers aside,1,English
mayor,0,English
rd,0,English
tangina nung nognog natutuwa kingina,1,Filipino
convo beb beb teka humarot sinong hinarot mo beb beb putangina mo benta hayup,1,Filipino
anti sabat sinundan nung disente kuno nandamay bata wrong,1,Filipino
friends nakakalikutan niyo leading nung surveys landslide nanalo madami pang pwede mangyari,0,Filipino
rather choose they magnanakaw sinungaling least utak meron,1,English
mom gaisano mom tinapilok mo sana,1,Filipino
mapa man yan united iisang bansa purket kandidato mo yung mananalo hopeless,0,Filipino
karen lights lights,0,English
twiiit twiiiit ci dada nsa kulungan puro pagpag kakanin bobotards kgaya mo twiiit twiiit,1,Filipino
sumusuko tatay mo,0,Filipino
lol funny nung nagdress,1,English
presidente titira mars hahaha,0,Filipino
ring single hahahhahaha,0,English
oh really your proof alden first choice,1,English
akala bang namana magulang mo tapos namatay nanay mo kayo pampagamot kaiyak tlga,1,Filipino
nognog tanginang yan,1,Filipino
naki boodle fight lugar camsur letse lumawas dyan dami mo nilolokong tao,1,Filipino
sayo parang kandidatura alam talo go,0,Filipino
people power win,1,English
bothering ate girl audience judge pasimpleng pinapakita yung nasa phone niya keme,0,Filipino
camp everyone entitled his opinion,0,English
fire rooster,0,English
napanuod niyo po ibang anti po yung napanuod kanina kids,0,Filipino
kilala mo haha,0,English
daw bibigyan hugot talo,0,Filipino
yan kang gigive parang naniniwala,0,English
camp everyone entitled his opinion,0,English
ikaw sec mag give way sen kasi chance siyang manalo yo desperado po parin,1,Filipino
feel sorry he always remembered losing one got away quote katy perry,1,English
totoo mo pinanganak kang mahirap mo lupain mo namana mo magulang mo totoo,1,Filipino
kept pushing forward despite hate rolling want protect democracy,0,English
gov pogi houseeeew,0,English
someone posted entire video still apology,1,English
still hatin much dislike,1,English
hahahahahah bullied first round second ahhahaha,0,English
he theft,0,English
anti dynasty bill awee his family one gahd,1,English
mamatay ngayong araw holiday nov forever gustong pumatay este,1,Filipino
never sounded lawyer instead he sounded ignorant wretch thinks foolish enough believe he,1,English
kapangalan umatras,0,English
nang tagal kingina,1,Filipino
big big said elected he willing,0,English
coa ongpin boy scout share alphaland joint venture politiko,0,English
corruption questions annoy read,0,English
paksyet tong statement nya tanim bala he wants serve willing carry problems gov,1,English
actually becoming,1,English
ibang pagdinig humarap imbestigasyon senado diumano hacienda,0,Filipino
accusing poor main source criminality,0,English
tapos magkikita kita senado parang nangyari kasi ganun trabaho,0,Filipino
malakanyang niresbakan banat ampaw paglago ekonomiya,0,Filipino
trending topic twitter,0,English
factual basis forthcoming appear least instances,0,English
admits he really poor entering politics he among closet rich,1,English
pinainit ung ulo dear people phil iboto nyo pleeeease gt,1,English
need engagement candidates way today,0,English
votes trails votes,0,English
nognog pandak laki hirap alam talo debate yan,1,Filipino
he ok awhile even case something fan,0,English
titipirin budget edukasyon,1,Filipino
boboto,0,Filipino
makataong pagbabago,0,English
utot mo scared naba,1,English
po yung halloween decor po balat sibuyas,1,English
also nag give way isat im even sure enough beat,0,English
video,0,English
kinomercial nnmn ung papatayin,1,Filipino
source leading million statistical tie,0,English
liked video grilled cnn andrew stevens,0,English
tawagan niyo nung anak dati,0,Filipino
sungay nilabas makapag blame administration linis mo inside,1,Filipino
come percent survey qualified man siya kesa,0,Filipino
tbh actually wished dj endorse given duterto wont run basta,0,English
appeals graft indictment meant ruin run htt,0,English
tries new pair eyeglasses,0,English
tuloy krusada vs sen,0,English
puro kayo cancer cancer kesyo mamamatay yan percent imortal,1,English
sc junjun petition already moot dismissed,0,English
parang siya sumagot function yan hehehehehe,1,Filipino
qho condones corrupt politicians must lead pinas,0,English
awwee poor cheater desperate loser shut,1,English
bagong kanta,0,English
you major supporter ra also known commerce law philippines,0,English
ngang utak pang dugong pinoy disqualified yan,1,Filipino
anong nangyayari mundo daming boboto,1,Filipino
pambato partido race umatras inindorso kandidatura pres,0,Filipino
nakakainis yung paulit ulit ha dami pera pambayad airing dami nagawa dami nakurakot tse,1,Filipino
ayaw talagang pakawalan,0,Filipino
mo pipiliin tumatakbong alam meron namang tunay plano maalam,1,Filipino
grabe,1,English
don start anti means pro pro pro pro choose greater good,0,English
ps aiming eradicate extreme poverty philippines one big reason win,0,English
women bigyan natin suporta,0,English
kinunanan photage ralky naka close reporters ung nakikita,0,Filipino
tang ina neto taas pangarap,1,Filipino
suggests forum format change evades faceoff rivals inquirerdotnet boss,0,English
talagang duda pangunguna,0,Filipino
people he supported katniel shut kayo,1,English
you choose srsly,1,English
nakakayamot,1,English
leading surveys wrong you people he deluding you believe he,1,English
my mom teachers hate teachers sir,1,English
strong leader he need,0,English
didnt corrupt he didnt anything dq,1,English
he enough time lot still happen llamanzares,0,English
daang matuwid trending sya big,1,English
nognog pandak laki hirap mangungorakot edi,1,Filipino
dzmmteleradyo nilinaw malala magiging presidente,1,English
my wish come trueeee want christmas,0,English
shit thrown her way supporters face fuck wrong you,1,English
economy class maka masa kagad pls,1,Filipino
bombo radyo philippines palasyo pumalag paninisi case,0,Filipino
eww rin you,1,English
sana manalo,0,English
hahaha palibre tutal pinayaman daw niya,1,English
missed chance gracious defeat he sore loser even he concedes,0,English
top survey unpredictable predictable top,0,English
bigger story people voting install dictatorship,0,English
nognog pandak blabla putangina tanong eh,1,Filipino
surprising witness bidding projects elenita sham news,1,English
ahh lt tsaka time leader steals assists whahahaha,1,English
exactly viterbos went name names your assertion basis blas sister cara married,0,English
pangulo tag mo tao within mins magkakaron sobre kang tumawa yung kapitbahay meron,1,Filipino
yung diyan yan nanalo ewan baka mangitim kayo magiging nognog kayo,1,Filipino
sidekicks employees city hall they able deposit billions banks ask questions,1,English
results percent votes daang matuwid roro rising,0,English
freakin annoying trying hard sympathy citizen he need push he,1,English
nd,1,English
nognog pandak laki gubat yan,1,Filipino
bingo game letter nine sounds nognog pandak laki hirap,1,Filipino
city uuwi sya eleksyon nong yolanda yan nagpakita mukha nya eh,1,Filipino
hoi dinamay mo nognog advertisement mo fyi nagtatrabaho nognog hahaha,1,Filipino
hahahahaha joke time conversation toni mr,0,English
dare you defend ampatuan yourself kang chance alis shady inside,1,English
napapawi pagod nakikita niya ngiti natin,0,Filipino
pwede ipaapprove pacheck paannounce paenforce tapos pakulong,1,Filipino
tulog talo,0,Filipino
tara tawananna ahahaha nyo akong thanks ate clahed bragais copino,0,Filipino
happened yolanda funds kamusta yung kaso yes here,0,Filipino
quicho demolition job stop intended pull ratings,0,English
excuse ah yung prof years nagturo umak eh iboboto daw kwenta ayala mayaman,1,Filipino
nananatiling positibo kabila ranking aspirant,0,Filipino
coming second latest poll my watch begins feels,0,English
grabe yung puro radio naririnig kanina ayusin natin pilipinas,1,Filipino
finish stint headstart painful watch imagine senate pacquiao lapid ugh,1,English
nkklk hinimatay abogado nag eexplain saln hirap,1,Filipino
morales she reliable source prove pressured coa delay report news,0,English
ayaw ntin doubt,0,Filipino
tagal,0,English
really fears rule much believes his line he quit give way,1,English
yung maraming nagsasabi presidents,0,Filipino
maro rios instead,0,English
biased she also criticized anyone criticizes biased,1,English
daw boboyug bayo gin suksuk mo yellow,0,Filipino
update source bombo radyo,0,English
didnt didnt expect magiging ganon yung results mahirap tanggapin compared kila lalo,0,English
dreamers wont happen they never prosecuted clan,0,English
plssss,1,English
daang matuwid pnoy infrastructure capital outlay stood percent gdp today percent gdp,0,English
tangina laughtrip kairita pota hahaha,1,Filipino
one conceding,0,English
long view statesman real future,0,English
wirdo nauna siyang magkaroon arrest order,1,Filipino
nakakasuka yung nakakasuka yung ugh ugh,1,Filipino
wednesday budget sec butch abad binawasan,0,English
options first second,0,English
blames aquino failing act blood money proposals,0,English
parang us china naknampoodle,1,Filipino
oo corrupt pinangako niya niya buong bansa bagay niya maunlad,1,Filipino
watching pilipinas debates grabe akong masabi pagka trapo ounce sincerity him lol,1,English
saw outside gaisano central earlier today niya early campaign,0,English
camp refutes poor people,0,English
iboto nancy jingjing nyahahah,0,English
global pinoys endorse magnakaw campaign archdiocese manila,0,English
saket he wants run pres he said baka,0,English
baka pagmulat mata bukas number ah my gawd hate drugs,1,Filipino
disgusted reports came receipts instead yuck desperate people hungry power,1,English
kokey iisa,1,English
hahahahaha musta lakad nyo,0,Filipino
tangina yung,1,English
stone cold rock authority korina noy goldust,1,English
tatanungin allegations,0,Filipino
swear mananalo ramdam ramdam pak,1,Filipino
luh,1,Filipino
sawa kayo nognog wait nag iisa claimed identity mo solohin uy,1,Filipino
makakapigil,0,Filipino
long go desperate he give whatever you want escape jail,1,English
merong death squad meron ding mudslingers paawa squad boodle fighters medical mysteries,0,English
kapangalan kakadidatong pangulo umatras kandidatura ulat rp,0,Filipino
pilipinas kinabukasan mananalo darating halalan,0,English
campaign sooooooofakeng annoying,1,English
vcm testing lanao del norte first sheet shading result second sheet shading,0,English
panong matitiwalag iglesya naghantay idadala pamamahala nauto korina ayun nganga,1,Filipino
rule law palagi basehan bias rule law,0,English
mabuhay magnanakaw politiko protektado kayo estado bulok gobyerno jun jun kwentang batas pinas,1,Filipino
xianneangel sengracepoe spox mayor rex gatchalian mayor possible bid though saddened agree,0,English
something smells fishy philrem reeks money laundering outfit guise forex trading err strikes sya rcbc ha,0,English
yung kn fans bumitaw kasi dj endorsing come fake,1,Filipino
yung ayaw matulog kasi natatakot akong gising panalo hahahaha,0,Filipino
you amar ftw world amananalo hahahaha,1,English
nainterview nya nancy,0,English
ikaw jan yung ate hahaha edad mo jk,0,English
umano farm batangas siya natatanong dzmm teleradyo,0,Filipino
grabe hokage kng ganun nanawagan nmn kme ibahin posisyon nilalangaw cla brian,1,Filipino
extra rice pnoy camp blasts da self sufficiency claim,0,English
answer accusations,0,English
yan hahahahahaha,0,English
hehehe good morning ladies mad badtrip yung nada banawe rice terraces thanks,1,English
tinanong manong taxi driver iboboto nya daw sabe putangena manong seryoso bwiset araw yan,1,English
mukhang hinakot bus boboto gracepoe alam niyo yan leche kayo,1,Filipino
defensive potato,1,English
clear behind nega taps puno campaign adviser,1,English
wtf,1,English
desperate move,1,English
please let,0,English
pork corruption pdaf operations,1,English
scale desperate you win someone trust,1,English
puro nognog kayumanggi pilipino yan,0,Filipino
gave fans pesos them him,1,English
sec dami niyo pang sinasabi kaming pake tingin nyo diyan,0,Filipino
binubully,0,Filipino
mo mananalo mo sanib pwersa masamang espiritu sana sumanib sayo,1,Filipino
gaganda buhay oh oh oh oh oh,0,English
wtf,1,English
pwede tandem,0,Filipino
stop entertaining press keep his mouth shut much possible,1,English
dismissed mayor sinampahan bagong plunder complaint office ombudsman ny,0,English
percent precincts reported rises ahead percent watch live,0,English
pansinin niyo anak,0,English
kring kring kring kring videos page even demata,0,English
kayo sagot kahirapan sir,1,Filipino
maria nognog pandak laki hirap iboboto mahal bayan,1,Filipino
pulse asia april lalong tumaas balwarte visayas,0,Filipino
article top spender million followed,0,English
sc ruling bittersweet junjun,0,English
sure calm powerful forces surrounding her,0,English
pasalamat kang nako hahahahahaha,0,English
pro con you allegations,1,English
calls dotc sec jun abaya resign immediately failure address transport issues,0,English
tngn baka maungusan lech kadayaan mo,1,English
yan yung sinasabi unity tapos tatawag meeting anti unity dyan,1,Filipino
change already happening let continue,0,English
sige vs,0,English
actually nakakairita general hahahaha,1,English
nognog kasi pang trabaho haaays sana nognog,1,Filipino
katahimikan presidente kasi he hiding suit immunity eh,1,English
forever annoy,1,English
nognog pandak real quick wtf,1,Filipino
nagtatanong sayo,1,Filipino
virtual slap face,0,English
condemns killing brod councilor sto tomas batangas shows problem lack peace order,0,English
lets kill poverty help he wanted help filipino,0,English
lets prevent poverty help ps program,0,English
rejected copy campaign nognog pandak yan,0,English
nag abot tulong biktima bagyo isabela,0,Filipino
nagheheckle nanaman background,1,Filipino
ai ai babang utang loob magkaugali sila,1,Filipino
back top falls points nd philippine news,0,English
record mr llamanzares renunciation his american citizenship dependent whether becomes noted,0,English
trending aba akala new endorsement touches my skin touches yours,1,English
ombudsman kakasuhan mag amang multiple criminal charges corruption carpark,0,Filipino
desperate move ask unite admin clearly afraid losing power smell yellow dynasty,1,English
sinulog kani sad ikaw pinakamakapal,1,Filipino
malalaman buhay susunod aa mmk,1,Filipino
yesterday saw sunny day song ikenai borderline vid song you watch delta aaaaaaaaaaaaaaaaa,0,English
kaninang itong tch,1,Filipino
rise momentum machinery grassroots support political stop dutertismo,0,English
confirms palace behind demolition job vs,0,English
nakakainis,1,Filipino
preliminary results coming suggest lead vs leading depressing,0,English
denies betraying meeting kare kare sinampalukan topic balimbing,0,English
hndi yung one chance saka fb haist,1,Filipino
addressing crowd gathered pasay city ulat barangay,0,English
perfect makaharap makatikim mura percent,0,Filipino
regards advertistment haha,0,Filipino
dear mtrcb,0,English
latest survey pulse asia pt tied nd,0,English
you work steadily they their soundbites numbers reflect strategy,1,English
sen lied senate probe,1,English
idk good tandem,0,English
kapani paniwala results pumapangalawa,0,Filipino
atleast kame binabaha kame muka baha ha kamuka nyo pogi mayor namen boy shattap hahaha,1,English
bweset nawala yung dance kidz,1,English
go sc sc scolds lawyers wrong doctrine,0,English
tigas mukha kulay nyu bae alden malayo kang feeling,1,Filipino
rd air celebrate,0,English
viral reason deserve filipinos must read,1,English
people allegations joined forces,0,English
maawa bansa,1,Filipino
mahihirapan pilipino iboboto nina tsaka,0,Filipino
haist manira lng kyo manira nyo kya supporters nya,1,Filipino
buti nlng ego ndi nag giveway frontrunner let people decide,1,Filipino
well least babalik kasi dun nmn siya binibigyan halaga ngoffer siya inyo,0,Filipino
meanwhile slipped third percent still fourth percent,0,English
sen binara abaya resign calls binara malaca pahayag nang,0,Filipino
thirsty votes,1,English
remember saying her crime czar ganito pabago asan pagbabago,1,Filipino
role apec read,0,English
kampo inalok mphp aldub iendorso siya hoy mahiya uy niyo ninakaw amo mong panot yan,1,Filipino
dear god sanang mapunta kamay bansang pilipinas kakalungkot nakakaawa sya nakakagalit ewan kaloka,1,Filipino
dami nagawa puro lakad,1,English
mike rama humarap hamon kahirapan kahirapan cebu,0,Filipino
iwanan,0,English
galit nagmumura parang dudirty baka presidente dudirty subject school araling pagmumura,0,Filipino
mel sta maria endorsement mean,0,English
he said he poor he also said he inherit his wealth his parents,0,English
gising pikit mata issue nya corruption,1,Filipino
nakakirita plastik sumagot paawa puta,1,Filipino
mabagal internet mainit pano niyo susolusyonan ndi yung puro kayo dakdak,1,Filipino
kawawang naghahanap tulong pinipilit nyo po nyo ayaw nyo pong manalo,1,Filipino
dances aiai de las alas campaign kickoff,0,English
ipapaliwanag san napunta yolanda funds baka magbago isip suportahan eh,1,Filipino
deserves slot cabinet ilock niyo times itali niyo yung cabinet times tapos ihagis niyo far far away,1,Filipino
sila makapili ingat baka manalo solid,0,Filipino
big big ayaw corrupt,1,English
pasikatin kapal mukz mo,1,English
tanim bala brouhaha defense easy populist ride ephemeral,0,English
savage yung pagka boo,0,Filipino
yun trip pinoy magdala bala halos magkakasunod araw tanga sila ganon,1,Filipino
sc plea moot his dismissal,0,English
ohh years madame conchita appointed siya mapapalitan yan mananalo hahahaha,0,English
boy scout presidency unconstitutional lawyer,0,English
pageant tingin mo best asset mo patimpalak siguro po ung pagiging nognog pandak laki hirap po,0,Filipino
twitter tonight meet presidentiables series featuring non people mute you want election tweets,1,English
daming,0,English
pdi reporter carvajal whose reports quoted bondal she got complaints camp amlc,0,English
totoo yung sinasabi edi sana natin pinaguusapan burn,0,Filipino
manalo putangina,1,Filipino
nakakaloko dyan leading natapos bilangan biglang yan lord,1,Filipino
going win election millions votes cheating,1,English
learned history vilify authorities end cozy auth enri,0,English
daming iboboto hahahahahahahaha,1,English
nyong pagkaisahin,1,Filipino
imelda yung pinapayungan,0,English
yes backing let win together,0,English
nanalo alam nag daya,1,Filipino
dear social media giants lp gov payroll you helping thanking you,0,English
itong alam nman pla nya my drugs dvo nya sinumbong pulis,0,Filipino
damn change career agad agad,1,English
huh you even many senior citizens thinking themselves sees things,1,English
ahaha gumanti rin nyang dswd sec ata updated balita mutanga,1,Filipino
sana nag sina,0,English
relatives mother side iboboto father side ugh,1,Filipino
grabe kafake siguro kailangang magpost pic pinakain niya yung mahihirap jollibee,1,Filipino
umay tlaga nognog hahahah,1,English
bet bagong nognog wtf,1,Filipino
yung nag shade ballot madir kanina sya magkaiba man still respect decision,0,Filipino
resigns aquino cabinet hudcc chief concurrent pres adviser ofws,0,English
please pray mandaya election day,1,English
senmiriam concurrence senate authority expressly transforms treaty law,0,English
dunno certainly solid supporter,0,English
plastic his life open book unlike pretentious assholes,1,English
jusko yung something puro nognog nakakasakit ho kayo hahahahaha leshe,1,Filipino
prove he healthy laki hirap batak trabaho claim you poverty ew,1,English
went nearby coffee shop son paolo nieces casting his,0,English
itutuloy yan plus yung less earners,0,English
hala diba yung kn maroxas sila nandito sila kagabi angyare,0,English
qualified assuming masayado qualified magnanakaw,1,English
annoying sinong niloloko mo,1,Filipino
natapos issue nnaman binabato,0,Filipino
itinatanggi pamahalaan malaking problema seguridad peace order,0,Filipino
yay makaboto nko congressman,0,English
slams lp offer gordon file dq cases,0,English
magtataka mananalo yan,0,Filipino
top spenders nielsen,0,English
rin sws survey patas pangalawang pwesto nangunguna partylist,0,Filipino
deserves true meaning,0,English
naalala konrin yun challenge debate tapos nag backout,0,English
apec brought benefits phl dzrh news,0,English
sc suspension case condonation doctrine abandoned live,0,English
they mean tsssk,0,English
first step return you stolen ganyanan,0,English
nagawa programa bkt dami ring criminals bansa,1,Filipino
moronic statement pls stay inside ring forget bring you useless philippine govt,1,English
using word magnanakaw presence today pcci forum,0,English
big margin maybe even three way tie supported durabis also close,0,English
one day panalo far ayy choices sorry,0,English
nognog pandak laki hirap stop,1,Filipino
your pnoy use money campaigns,1,English
nagagawa pera noh baka mamaya nyan ikaw presidente,1,Filipino
announcement running mate today spokesman atty endorses,0,English
kasalanan eh hahahah,1,English
even he late people still waiting him go,0,English
astig ah answers questions mukhang series susunod pang tanong,1,English
tangina ah hahahaha,1,English
give you cheat you ll destroy open letter,1,English
running rather going,0,English
po disente akong planong disente shut,1,Filipino
ayan ha plunder vs per sen pmentel katungali baka malacanang rin isisi yan,0,English
muntik magkasabay pamamahagi tulong nueva ecija,0,Filipino
tumigil balatan kita gamit nipper eh,1,Filipino
grabe mahiya,1,English
ofws please read post continues his tuwid daan full lies bulls,1,English
really city good infra coz sustaining nagpayaman,1,English
toni katangian niyo kayong big winner nognog pandak laki hirap,0,Filipino
buti sira baka bangungutin bagong another nognog theme daw,1,Filipino
marawi city he conferred datu rank adopted son lanao later today,0,English
tigilin nyo yang please,1,Filipino
koalisyon daang matuwid binays prepare explain allegations ombudsman,0,English
gives gov failing mark yolanda recovery efforts,0,English
wow cheap trolls ho ho ho,1,Filipino
night punch lines one his throw,0,English
might need miracle sort ensure become next abundance bobotantes justify my concerns,1,English
bukod itim lalo dilaw eh gago tlga,1,Filipino
substitution possible since independents case decides sen br,0,English
im favor definitely hell hahaha hated im done voting lesser evil,1,English
hala ever yan sila matitindi war chests,0,Filipino
cheapen presidency tells camp news,0,English
nakikita mukha pinapatay yung nakakairita epal kasi,1,Filipino
antay reporters you simple sen looking fwd meet you soon,0,English
nagpunta school lolo haha napanuod,0,Filipino
nag research,0,English
trending aba akala new endorsement touches my skin touches yours,0,English
yup doubt jail cell awaits he lises thus election poor pple doesnt realize,1,English
sues ombudsman senators pm scare tactics rich corrupt,1,English
mabuti gobyerno spokesman,0,Filipino
imposible ratings abot boto nd shit imposible,1,English
laughtrip bagong nilait nilait yung puro nognog narinig nandamay hahahahahahahaha tae,1,Filipino
yung kumakanta bagong,0,Filipino
nandito tlga niall kce susundan nia ung yapak guis raedy baka nio makilala niall brake,0,English
kumpara justin,0,English
new shit,1,English
take shot time they mention tatay daang matuwid education crime,0,English
korek pwedeng gawing mali tama desperate todo tira sila,1,Filipino
nabibwisit nuisance,1,Filipino
sorry sorry please humabol,0,English
dyan magaling bato masasamang issue,1,Filipino
hello po kayo yung anak diba nancy yun yung medyo niggah sana po mapansin mo,1,Filipino
lakas maka assume anti agad pwedeng kasi matalinong botante,0,Filipino
patrol segment past three days,0,English
pulling away pack leads,0,English
maraming sya nag trend tanong makakaboto kayo,0,Filipino
daw nagkakamay jollibee kagaguhan binigyan spoon fork yan,1,Filipino
interested reactions abinales pronouncements today he one elites,0,English
case her natural born years residency,0,English
hahaha nognog daw sya pandak pinaglalaban,1,English
lone standing elections he still my protect democracy,0,English
blame masses choosing them change sells better continuity,0,English
nmn nabago sagot,0,Filipino
comelec chief belies report switch vcm testing,0,English
dynasty stand alleged corruption scandals,0,English
nanalo kasalanan,0,Filipino
baka takot ma yung la salle debate sumipot,0,English
nagsanib pwersa marahil talo,0,Filipino
maliban pang pinagmamalaki,0,Filipino
se orito po niyo lagyan carpet bodyguard maglakad,1,Filipino
magkabaro sina blengbong marunong tumanggap pagka talo,0,Filipino
first set votes already pprcv leading close nd rd,0,English
po nagbaback sengracepoe race po magpaloko text kumakalat,1,Filipino
second sugod dayaan matuwid,1,Filipino
hits government deteriorating health program criticizes governm,0,English
pang sayangin pagka pangulo pagbabago,0,Filipino
oh come you plan plan,0,English
nakakagalit,1,Filipino
