text,label,0.5
Nabibwisit ako sa ad ni Binay ang nuisance na ??,1,Filipino
sorry not sorry roxas please humabol ka. ?? #PHVote,0,English
"@interaksyon dyan tayo magaling, bato ng masasamang issue kay VP Binay tsk  #OnlyBinayInMakatiSanKaPa  Ang Pagbabalik Binay In Makati",1,Filipino
@miafrncne hello po. Kayo yung anak ni binay diba? Si nancy ba yun yung medyo niggah? Sana po mapansin mo ako?,1,Filipino
"@atienzaaaaaa lakas maka assume na pag anti-duterte, roxas agad. Hindi ba pwedeng miriam lang kasi matalinong botante ako ??????",0,Filipino
"Is it just me, or did TV Patrol just have a segment for Mar Roxas these past three days? https://t.co/YNRSeqeoFf",0,English
"Vice president Jejomar Binay pulling away from the pack: Leads Poe, Duterte and Roxas https://t.co/w4bXL8jxwf",0,English
Maraming may gusto kay du30 kaya sya nag trend. Ang tanong makakaboto ba kayo? ???? #marroxasforpresident,0,Filipino
"Sinong mas pabebe, MAR ROXAS O DUTERTE? ??",0,n/a
si binay daw nagkakamay sa jollibee? KAGAGUHAN NA HINDI BINIGYAN NG SPOON AND FORK YAN!,1,Filipino
"RT @iwriteasiwrite: Interested to see reactions from Abinales + @tonylavs to Duterte's Poe pronouncements today. Is he one of those ""elites…",0,English
"RT @gmanewsbreaking: .@commrguanzon: This case is about Grace Poe and her not being natural-born, years of residency, not about Mar Roxas.",0,English
@shairazhel @alaizamendez hahaha kay binay na lang nognog daw sya at pandak. May pinaglalaban din ????,1,English
"If Mar Roxas was the lone candidate standing in the 2016 elections, he still won't get my vote.#RoxasQuitNow to PROTECT PH DEMOCRACY",0,English
"Can't blame the masses for choosing Duterte over Roxas. For them, ""change"" sells better than ""continuity"".",0,English
Wala nmn nabago s mga sagot ni Binay #WantedPresident,0,Filipino
Who is Mar Roxas? https://t.co/ulOFYCn7xI https://t.co/1brAZrYgdU,0,English
Comelec chief belies report of Duterte-to-Roxas switch in VCM testing https://t.co/KCh70ZnfiB,0,English
What's The #Binay dynasty stand on alleged Makati corruption scandals? https://t.co/Tzyf3xmhQ2,0,English
"Kung nanalo si Duterte at Marcos, kasalanan ni Poe at Escudero.",0,Filipino
Baka takot ma-Binay yung iba sa La Salle presidential debate kaya si Duterte lang sumipot. #PHVote #TheLeaderIWant,0,English
Masama yang si duterte para sa bansa. Binay ProWomen #OnlyBinayAgainstRape,1,n/a
Kung nagsanib pwersa si Roxas at Poe marahil talo na nila si Duterte. #Election2016 #PiliPinas2016,0,Filipino
"Maliban sa Makati, ano pang pinagmamalaki ni Binay?",0,Filipino
"Señorito Binay, gusto po niyo lagyan pa ng carpet o sa likod ng bodyguard ka na maglakad? #pabebe #NoToBinayEVER  https://t.co/nkaR0vIufT",1,Filipino
Magkabaro talaga sina Binay at Blengbong! Hindi marunong tumanggap ng pagka-talo.,0,Filipino
"First set of votes already in at PPRCV. Duterte leading, Mar and Poe close 2nd and 3rd. #Halalan2016",0,English
Hindi po nagbaback out si sengracepoe sa Presidential Race. Wag po magpaloko sa text na kumakalat. #DayaanMOVES,1,Filipino
I added a video to a @YouTube playlist https://t.co/GJW5PxD95c MAR ROXAS vs. PhP86.9 Billion na PONDO sa YOLANDA,1,n/a
second na si mar roxas.... sugod na ang dayaan matuwid,1,Filipino
VP Binay hits government’s deteriorating health program: • Vice President Jejomar Binay criticizes the governm... https://t.co/4tLe7fwHye,0,English
PUTANG INA TO MGA TO !! KAYA WALA NANG PAGASA PILIPINAS DAHIL SA MGA GANITO ?! TAPOS SASABIHIN NI MAR ROXAS... https://t.co/v4GU8PiE1h,1,n/a
"Wala ng dapat pang sayangin na panahon, Binay para sa pagka pangulo. Binay para sa pagbabago #OnlyBinayUNAsaIlocos",0,Filipino
RT @TheChiefJester: Oh Chiz. Come on. YOU have a Plan B. Plan Binay. @SayChiz  https://t.co/FNhZCraPOs,0,English
Nakakagalit to si Binay,1,Filipino
"Goebbels: ""If you repeat a lie often enough, it passes off as the truth."" Sino naniniwalang di nangulimbat si Binay? https://t.co/raPCWgLw0S",1,English
"Binay visits LP mayor in Parañaque, accuses LP of vote-buying: VICE President Jejomar B... https://t.co/Cqps2QdV7D (via Inquirer)",0,English
Binay is the Donald Trump of Philippines.,1,English
badtrip ako dun sa ad ni binay,1,Filipino
"VP Binay at Sen. Escudero, magkasamang nananghalian sa Davao nitong Linggo https://t.co/KKmmu5Zv4H https://t.co/plflN4rGJ4",0,English
BEWARE OF THE STUPID EXCUSES OF THE LOSERS!!! Mar Roxas AND Leni Robredo SHALL BE THE PRESIDENT AND VP OF... https://t.co/GMaOyuojpT,0,n/a
"Commercial: ""Dahil kay Binay... bla bla bla"" Me: (rolls eyes) (rolls eyes) (rolls eyes) (mute TV) (turn off TV)  #ALDUBHappyBdayLOLA hihi",0,n/a
Mar Roxas' level of desperation: 102% ??????,1,English
PUNYETA SHIT PLEASE BLOCK THAT BINAY COMMERCIAL! WALA KANG MALOLOKO DITO! UWI!,1,n/a
"@sexyandinaoet please, wala na bang ibang candidate jan? ""Only Binay"" nalang ba talaga? Haha! ??",0,English
I don't know why I feel like Binay is not even part of the debate ??,1,English
"#WeAreForMar dahil may mga ganitong plano,di lang puro yabang at senseless mumbles. #RoxasRobredo na tayo sa 09 May. https://t.co/4trEp4z5lx",0,Filipino
6. LOISHUA MusicAndLyrics 7. SecondChanceFor CHARLHONE 8. Abigail Binay 9. Gone Girl10. Derpcon 2.0 2015/9/18 00:31 PHT,0,n/a
Trending ang pagpapa-krus ni Binay sa Facebook. Tadtad ng Memes.,0,Filipino
Naiirita ako sa commercial ni Binay,1,Filipino
"Kahit tumakbo si Duterte, I'll still go for MIRIAM for President",0,English
Binay challenges Ombudsman’s recommendation to file graft raps | https://t.co/u4WCGRubgt https://t.co/5ijozpmkh3,0,English
MAS GWAPO SI SANDRO AT LUIS KAYSA SA ANAK NI BINAY!!! IT'S FUCKING TRUE! ?? I'M SO IN LOVE WITH THEM! ??????,0,n/a
Pag nakikita ko si Mar Roxas nakikita ko sakanya si Budoy. Bat ganern :3,1,n/a
The bias is strong with this one. #LeniOnMMK #MMKIna #RoxasRobredo2016 #ABSCBNFAIL,1,English
Walang mamatay na mahirap dahil sa sakit - @VPJojoBinay RAMDAM NG TAO SI VP BINAY#OnlyBinayWinner,0,Filipino
Trending ka pa VP Binay,0,n/a
"Sakit siguro ng ulo ni VP Binay, he was leading all the way last year plus considering how much he spent for his campaign ??",0,English
binay-zoned,0,n/a
"Bakit ang judgy mo? Dahil ba natuwa ako sa speech ni Binay kanina? Hahaha! Wag ka magulo, yun talaga name nong laro. https://t.co/33jRSwMkiB",1,Filipino
"@kathleenoliviaM wala ng mga ita, di na uso. Mapuputi na sila. Baril nadin daw gamit donated by Binay. Haha!",1,Filipino
"""'Yung 4Ps ay ititigil daw ni Jojo Binay kapag naging pangulo. Kasinungalingan po 'yan, 'wag po kayong maniwala d'yan. #OnlyBinayPriority4Ps",0,Filipino
Mar Roxas yung boto ng lola ko pero yung sinagot nung tito ko si Duterte hahahaha,0,n/a
"Matatalinong botante ang mga taga isabela, Binay?? https://t.co/iv4Bx5ofyD",0,Filipino
I do understand why MDS supporters are upset. It really doesn't make sense na mas mataas sila Roxas at Binay ?? #DayaangDILAW,1,English
"RT @jhedcarl: Given na naman, may commercial na nga eh! Tssk. Saludo ako sa tigas ng bungo nito! #Binay #Binay2016 #kapalmuks ?????? http://t.…",1,Filipino
Yung feeling na pinagpasa pasahan si Mar Roxas kasi parang ayaw siyang maging running mate haha nauwi kay labredo ??,1,Filipino
@iamjimtolentino Duterte vid: defending the children. Trillanes/Roxas vid: using children to attack? What if this is a war? #thedifference,0,English
"Either Poe or Roxas I really don't mind, basta wag si Duterte please. So many years of progress and we'll trade it in for backwardness?",1,English
Mar Roxas appealed to unity w/no preconditions. Mar called for unity because were asking. Grace Poe slammed that door. Showed her bad side.,0,English
"News5 Everywhere - MAR ROXAS, BINATIKOS, TINAWAG NA 'CREDIT GRABBER' NG NETIZENS https://t.co/dG0VTuaYzB",1,n/a
Pero di kami nakasayaw kanina. Grabe ka Binay. ????,1,Filipino
Oh c'mon Karen Davilla its just a joke wag kang bastos! Oo si Sec. Mar Roxas Presidente mo! Favoritism! #KarenDavilla,1,n/a
"Binay to Roxas ""Nasan sya? Grabe galit sa kanya ng taga Leyte sa kapalpakan nya!"" #PiliPinasDebates2016",1,Filipino
Totoo ba umatras na si Mar Roxas ? What happening.,0,English
"And Binay is owning these. It's a brilliant strategy to get the sympathy of the poor, the less educated, the powerless.",0,English
Di ko pinagsisihan na binoto ko kalaban ni Binay. I want change. Pero ayaw ng karamihan sa Makati ng pagbabago. Edi shing hahaha,0,Filipino
"Bakit ngayon pa, Duterte? Bakit nagsabay kayo ni Miriam? :(",0,Filipino
Binay is in Twitch chat????????,0,English
"@4Duterte @BReginleif @akahnnyc exactly. How about Binay being said ""anong alam ng guro sa pamumuno"", or Roxas'  being irresponsible?",0,English
Mar Roxas kung para sa iyo ay di problem ng gobyerno ang #TanimBala ito ang masasabi ko. May utak ka ba? Saan nakalagay? Kahiya ka nman!,1,Filipino
Desperado na si Mar Roxas ????,1,n/a
RT @jicobanana: Taena mo binay ikinakahiya ko nang negro ako ??,1,n/a
so Mar Roxas is using Daniel Padilla for #Halalan2016 https://t.co/a52MhbyHHl,0,English
RT @CrystalsJoyce: @CasemCasey hahahahah dala ka naman sa monday nan inom us  sa comlab sama naten binay,0,Filipino
"VP Binay says ""hindi naman pwedeng may karanasan nga pero puro naman kapalpakan"" | via @jv_arcena",0,Filipino
Si Binay naasa paden. Hays hays.,1,n/a
Naisip ko lang na sana di na lang tumakbo si Duterte. Kasi mahahati lang ang votes sa kanila ni Miriam. Baka manalo pa si Binay. Wag po!! ??,1,Filipino
Another annoying tv ad of Binay,1,English
Wala pang laat 2 minutes hahaha d pa gumagana duga ni Bnay at roxas gaha PH VOTE DUTERTE,1,English
@trixiabarangan @ILeelyLikeIt @clauidiego bakit pag kami nagtatanong puro binay,0,Filipino
Daming tawa dito kay Mar Roxas na 'to. ???? https://t.co/48SdXzMWoW,0,English
Manalo na si Poe wag lang si Roxas! #Du30 #HalalanResults,0,Filipino
"Iboboto ko na si binay, ayaw kong maging racist. Kelangan nating ng black president. HAHAHAHA",1,Filipino
"Tong si grace poe, alala ko dati parang may sinabi siya na ayaw niyang nirerelate lang siya sa tatay niya, eh siya na mismo nagbbring up",1,Filipino
SAMOKA BINAY OI,1,n/a
Gago Binay ?? #PiliPinasDebates2016,1,n/a
"Gago din tong si Binay. Puro makati pinagyayabang, nakakabwisit. ??",1,Filipino
"MAR ROXAS, i will tell you now! U dont have a strong rapport with majority of filipinos. So, stop being a hypocrite. #DuterteTillTheEnd",1,English
Napaka lupet ni VP Binay sa lahat ng mabubuting bagay. #OnlyBinayIsLove,0,Filipino
"@CJForChange Sayang di ko napicturean, meron syang tarpS which say, ""BINAY tunay na Bauangueno blabla"" kaya pala may reserved parking area.",0,English
"JUST IN: Mar Roxas to make an announcement tomorrow 10 am at LP Balay HQ | @JLDejesusINQ, via @inquirerdotnet",0,English
“It is more fitting for a man to laugh at life than to lament over it.” Ang Pagbabalik Binay In Makati #OnlyBinayInMakatiSanKaPa,0,English
"If Mar Roxas win and then ppl will protest pucha kasalanan niyo yan. Mahirap na nga ang Pilipinas, pinapahirap pa lalo",1,Filipino
Annoying kayning bag o nga ad ni binay hahahahanimas @sofiabigail__ @khrishaann,1,Filipino
I'm a Mar Roxas &amp; Leni Robredo fan.  https://t.co/BeJDsXlSdy,0,English
"KANDIDATO DAY-OFF | When Binay, Duterte, Poe, Roxas, and Santiago aren't politicians https://t.co/rIEVBL0Y39",0,English
"Sen. Grace Poe, kung ayaw niyo ng gobyernong manhid, ayaw din namin ng crush na manhid",0,Filipino
Hahahaha ???? Mas malala yung kay binay ???? https://t.co/YbrF7ILIM7,0,n/a
"Si Poe, Binay, Santiago at Roxas sumuko na.. Ikaw kelan mo isusuko yang nararamdam mo? ?? #HugotSaEleksyon",0,Filipino
VP Binay challenges Ombudsman’s recommendation to file graft raps | https://t.co/Du5iWUjBCy,0,English
"I dont get it when Filipino's only reason is ""SHE WOULD DIE ANYTIME"" Naks Immortal ba sila Duterte Roxas Binay at Poe? #MIRIAMforPRESIDENT",0,English
Bakit dahil kay Binay... consistent ang itim na kulay?,1,Filipino
"wtf nognog, pandak, shut up binay",1,n/a
"Maka-Poe ang nanay at tatay ko (maka-MDS ako), pero nagkakaisa kami sa VP, Bongbong Marcos!!! #BongBong4VP",0,Filipino
"Ok no to bad vibes! No offense sa mga maka-binay, di ko po sya iboboto! #ALDUBNextChapter",0,n/a
Lumapit na naman si Binay sa Spotlight jusko di ko kinaya #PiliPinasDebates2016,1,Filipino
"#RoxasRobredo No hugot, no drama. Trabaho at serbisyo lang. https://t.co/jCtvkt9ePW",0,n/a
Poor sis gave herself a headache trying to pick our estranged nincompoop of a dad's brain about why he voted for Binay and BBM -_-,1,English
RT @melo_dayo: binay bkit ndi mo po isali sa magpakailanman ang kwento ng buhay mo masyadong mdrama po..pakiexplain!loveyou #MaGMAhalanTayo…,1,Filipino
"Binay, magkaiba ang tae sa nognog. Sa case mo, Tae ka.",1,Filipino
"@VPJojoBinay ung mga binay haters jan,manigas kyo,hehe",1,Filipino
"sobrang corny, wala talaga si mar roxas at si binay sa mga choices ko for presidency.",1,Filipino
"Ma'am: ikaw ba, gugustuhin mong makapang-asawa ng mahirap? Me: oo naman! Basta 'wag lang si Binay! HAHAHAHAHAHAHAHAHAHAH WTF KIM",1,n/a
"ANG PABEBE NI MAR ROXAS, HANAP KAKAMPI KAY POE. URGH.",1,n/a
Happy birthday vp binay,0,n/a
"Pardon my ignorance, but what's this ""hugot"" that Mar Roxas mentions in his TVad? #Halalan2016 @MARoxas",0,English
I dont care kasi parang ang layo na ng pagitan ni DU30 pero naiinis ako sa tuwing nauungusan ni Roxas si Poe. Hahaha! #Election2016,0,Filipino
"si vp binay, nognog Dapat si nancy binay, NAGNAG kasi babae sya ????????",1,Filipino
RT @JaiGuru_28: Nakakabadtrp un muka mo Mar Roxas! Mabuti na lang nakita ko si Ms. Solenn #MarimarPaghahanda,1,Filipino
"""@MiriamLines: .@Kuya_duterte Sabihan mo 'yang si Pareng Binay na 'wag magvivideo kung madilim. Mahirap na ??"" ??????????????",0,Filipino
ibig sabihin higit sa kalahati ng mga botante sa makati ang ayaw kay VP Binay. Pero kung maka pagsalita sa media... https://t.co/jQhTSVAasc,0,Filipino
"Pwede ba everytime mag play yung commercial ni Binay, micronutrient deficiency song nalang?",1,English
Anong kapangyarihang itim meron ka MAR ROXAS. Punyeta ka!!,1,n/a
"Lalaitin yung sarili para lang makakuha ng madaming votes,Only BInay.",0,Filipino
"RT @Cinephilliacy: ito si binaysi binay ay nognog, pandak,  at laki sa hirap si binay ay magnanakaw huwag natin siyang tularan https://…",1,Filipino
Ina mo binay haha https://t.co/gbgUQ1eBMB,1,n/a
Tang na tong friend ko MAR RO daw siya bukas. Akala ko mar roxas siya. MARcos ROdrigo pala. Lakas maka trip.,1,Filipino
tang inang nognog commercial ni binay yan,1,English
Trending si Mar Roxas mga kapamilya. XD,0,Filipino
PANGALAWA SI MAR ROXAS. HANGGANG JAN KA LANG HA! #DayaangDILAW,1,n/a
Me: Sino Binoto mo  Jaira: Si Mar Roxas Me : Ah Edi May Dayaang Matuwid Kayo? Jaira: Oo,1,English
"Mar Roxas on electricity of the Phils: sa power generators dapat may competition, hindi sa distribution. #MBHotSeat",0,English
"Pagiging top ad spender, itinanggi ni Vice President Jejomar Binay #IZBalitaUmaga",0,n/a
Binay maawa ka naman sa SINHS oh. ??,0,n/a
Kaya siguro nagboo ang mga LP sa sinulog kasi talo na si mar roxas! Go Binay! #binayforpresident #NogNogSinunog  https://t.co/Ye3YEWL440,1,Filipino
"@Bro_coolness Only Binay, Only Binay oo only binay ang pukingina",1,English
"RT @ABSCBNNews: 'Don't cheapen the presidency,' Duterte tells Poe's camp #Halalan2016 https://t.co/WPKJP46poe https://t.co/Cm1b9MzHai",0,English
Ina mo binay paka sinungaling mo,1,n/a
BAKIT NAKAKAINIS YUNG TV AD NI BINAY TANGINA,1,n/a
Binay bats for release of P1B survival fund https://t.co/Qk3f01CM2v #Manila #News #Asia,0,English
"RT @TropangMARangal: Mar Roxas on 3 principles of Daang Matuwid: Kayo ang boss; Kayo ang gumawa nito; Kung walang corrupt, walang mahirap h…",0,Filipino
Grabe si binay oyy,1,n/a
Kahirapan naman ang isa sa dahilang ng krimen. Tama lang si VP Binay! #gobinay,0,Filipino
"Binay trying to get the sympathies of the people with his ""nog-nog"" campaign is evidently a sound of despicable desperation.",1,English
"RT @rapplerdotcom: Binay echoes @senmiriam: Courts must prove guilt of those accused of corruption, wrongdoing. Both are lawyers. #PHvote |…",0,English
"Trillanes, hindi umano nagkulang sa mga impormasyon para patunayan na magnanakaw si VP Binay #DZMMTeleIkawNaBa #Halalan2016 | via DZMM Tele…",0,Filipino
Rappler apologizes to Mar Roxas for quote taken out of context (but meme still up?) https://t.co/ARRFYlG4bZ,0,English
"May friendship goal pala sila Mayor, Sen. Grace at Sen. Miriam. Yung dalawa hindi nabanggit! #PiliPinasDebates2016",0,English
THE STANDARD: UPDATE: Binay to visit residents of Cabanatuan City who were affected by typhoon ‘Lando.’,0,English
Desperately seeking the Pre to escape this. #Binay  https://t.co/Bx4JmgvG7Z,1,English
"Si digong sa krimen, si grace sa imprastraktura at trapiko, si binay sa mahihirap. -lahat nalang kaya sila manalo ?? para walang problem",1,Filipino
Binay said Duterte is the king of lies. My god binay! Think first before you speak. You're no. 1 in doing of evil things in our gov't.,1,English
But atleast we got Poe and Roxas vs the devil's spawn Binay. #twoarebetterthanone,1,English
"#Binay's ""Walk The Talk!"" Say NO to CORRUPTION! https://t.co/sZEnAfSTOo",0,English
"Kung ang layunin ng pamilya Binay sa kasong ito ay para tigilan ko sila sa aking paguusig, nagkakamali sila- Sen. @TrillanesSonny",0,Filipino
Puro hate kay binay sa twitter haha,0,n/a
Threesome ng Candidates babies. baste: *moans*  Talk Dirty to me. Sandro: Death Squad....  Tsinelas.. Roxas: Binay.. #RP69fanfic,1,English
I VOTE ROXAS #Halalan2016 Mar Daang Matuwid RORO RISING Faith is not believing that God can it's knowing that he will.,0,English
We do not need a demolition job for Mar Roxas. Letting him speak is enough for a demolition job against himself. #NoToMarRoxas,1,English
@pambendicion @LorieAbrazaldo mas totoo pa yan sa plataporma ni binay!!!,0,n/a
"Binay: Alam ko ho. Dama ko ho. Laki ho ako sa mahirap. Kaya pag nangako kami para sa mahirap, alam namin #PHvote",0,Filipino
"Ayan na si Mar Roxas, ang tunay na delubyo. ?????? #HalalanResults",1,n/a
@starfish725 ngayon ko lang siya narinig dahil kay Junjun Binay. Hihi.,0,Filipino
"I wonder how things will be in Makati if the Ayala's developed Quezon City or Manila. I bet Binay has not ""achievement"" he can brag tbh.",0,English
"""Just in case if Mar Roxas' name appears on my voting receipt, can I request to put the indelible ink on my middle finger?""?? #Election2016",1,English
@airelpacanza @imofficialkath astig nung kay binay.,0,n/a
"Escudero sa pagkaso kina VP Binay: Ayaw niya humarap sa Senado, nandito na ang kaso, oras nang sagutin na ang paratang. #DZMMTeleIkawNaBa",0,Filipino
Mar Roxas and Trillanes are acting like a scared bitch,1,English
Binay to continue CCT program if elected | https://t.co/OpxO3h1EqP,0,English
Busy ang lakaw-lakaw ni Binay! Kabeeeee-C #PilipinasDebates2016,0,Filipino
Nakakatamad nang bumoto. Ginagawang showbiz na ang politika. #Poe #Duterte #DRAMA,1,Filipino
Mar roxas supporters maka reklamo may mga tarps daw si duterte langya kamusta naman mga tarp ni roxas sa mga highway kala mo billboard!!,0,Filipino
"""Kaya sa mga nognog, nognog din ang piliin."" TANGINA NUNG ADVERTISEMENT NI BINAY ????????",1,n/a
"This does not look good for  Senator Grace Poe. @Team_GracePoe , may I know why she did not attend? https://t.co/9DKRfmjGXH",0,English
@manila_bulletin hindi na yan papansinin ni Binay #PHVoteBinay,0,Filipino
Ang buhay ko kay tulad ng nakararami sa inyo... sino pa ba ang magtutulongan kundi kami rin lang. Hahay Binay please lang...,1,Filipino
Binay denies hand in housing backlog 2 years after #Yolanda https://t.co/tWrn41CKG9 | AHeginaINQ #VotePH2016 https://t.co/QJmN4QpAUi,0,English
sobrang nabobo ako kay mar roxas. di ko alam ba't pinatakbo nyo to huhuhu,1,Filipino
Alam mo sa kasamaan ng ugali mo nagiging Kamukha mo na si Binay. Andito ka palang sa lupa nasusunog ka na pano pa... https://t.co/R8tvzKNyX3,1,Filipino
"Jojo Binay is still in denial about his crushing defeat in the presidential race, where he is 4th out of 5 bets.  https://t.co/v8h6PhpUZL",0,English
"RT @PSYClaudiaB: Roxas, Binay, PNoy at Romualdez ano ng nagawa nyo para ibangon ang pag asa ng Yolanda Survivors! #Daluyong #ShowtimePBBSaL…",0,Filipino
"RT @chakapuso1: Yung todo emote kana kasi nakakadala yung eksena tapos biglang papasok yung commercial ni Binay, badtrip. #MMKSpokenWord",1,n/a
"EQ Post nominates #Binay, Miriam, #GracePoe and Marcos for ""Ripley's Believe It or Not!"" https://t.co/OHCcHHkd9A https://t.co/8mXSNLEVM2",0,English
"Binay asks frat bros for their support: TAGUM CITY, Philippines---Vice President Jejomar Binay on Saturday app... https://t.co/lH3UN768jh",0,English
Wala kayong karapatang siraan si Mar Roxas! Hindi nyo alam kung ano ang mga nagawa niya sa bayan. Wala kayong... https://t.co/gdCelLpotV,0,Filipino
GOEBBELS SHET NAZI KAPA BINAY.,1,n/a
RT @cocoy: Mar Roxas has not stolen monies. He has worked tirelessly for decades under different presidents. He is ready. https://t.co/wPlR…,0,English
Paano nagre-recruit si Mar ng bayaran para ma-ensure panalo niya? Is there anything I can help with? ?????? @MARoxas #needmoneytweetroxas,0,English
"Ako: SI DANIEL PADILLA, KAY MAR ROXAS??? Daddy: ANO PAKE MO??? I realized kay Mar Roxas si Daddy =( Kay Miriam pa din ako hehe =)",1,English
wala na bang iba? pansin ko puro si  binay ginigisa eh #OnlyBinayNaTayo,1,Filipino
"MAR ROXAS FOR PRESIDENT.  share mo tong post na to kung gusto mo ng sobre. totoo to,  kapit bahay namin nakatanggap na ??",1,Filipino
"Wait, Binay is kicking off in Mandaluyong? Not Makati?",0,English
Ano daw? Watch Korina's statement of #DuterteVsRoxas Battle of #Good &amp; #Evil daw? Sino ba nag #disente?? #Duterte https://t.co/R2zXMhW90P,1,English
ROXAS AND BINAY OVER MIRIAM!  It shouldn't be,0,English
"Marinig lang ang salitang ""Mar Roxas"" at ""Daniel P"" maggalit agad ?? #SoShutUpNaLang",1,Filipino
"RT @paulfarol: Yes, I believe that Mar Roxas was quoted out of context... The context being an assumption that people were up to no good.",0,English
"Mar Roxas Noelanie Sahagun naalala niyo pa noong Preparatory, Grade 1, Grade 4 pati pandan noong PTS college ng... https://t.co/sbkbzYUtXD",0,English
Binay on decentralization: Presidents must no longer behave like emperors. Local executives must no longer be vassals #PHvote,0,English
FIRST TIME NAGKA POINT SI BINAY!!!! WIWWWWW BURN SI MAR HAHAHAHAHAH,1,n/a
VP Binay: Our economic agenda is simple - sustainable and shared economic growth,0,English
Kapag si Duterte di nanalo alam na! Nandaya si roxas ??,1,n/a
Bakit kung may nakawan ng pera laging sabit ang pangalan?    Binay sent P100M to HK via Philrem https://t.co/wj5Q5EJVID via @inquirerdotnet,0,English
RT @JnnyEsGayondato: Ang yaman ni binay. May commercial sa noontime ng gma. Tapos ang haba pa. Haha. #ALDUBSumptuousLunch,1,Filipino
"BICOL REGION, PASOK! Lalamang na sina Mar at Leni! #RoxasRobredo",0,n/a
Mar Roxas should carefully think before uttering a single syllable. His mouth is his own worst enemy. #NoToMarRoxas,1,English
"Wala ka pala kay Binay, roxas e.",1,Filipino
"Gago talaga media noh? Pag tungkol kila Binay, Roxas, Poe binabalita. Pero pag kay Duterte? Wala? Bias pa more! @ABSCBNNews",1,Filipino
me @ that Binay commercial: https://t.co/x6HqnHXu3E,0,English
Nakakainit ng ulo si Mar Roxas ??,1,Filipino
@kvgenovatin binay supporter here! hahaha jk,0,English
Binay itinanggi na may kinalaman sa  housing backlog 2 taon pagkatapos ng Yolanda: ITINANGGI ni Vice President... https://t.co/STFkzjyQYr,0,Filipino
"Grabe ka na, Binay! #AyokoSaTrapo",1,n/a
huwag iboto si Mark Lapid kasi lulusot yung ink ng pen sa front page ng name ni Mar Roxas kahit si Duterte ang binoto,0,Filipino
makakalimot tayo sa kahirapan kay binay #OnlyBinayParehoTayo,0,Filipino
Sana advertisement ni binay ang pinabalabas. Yung nognog pandak #MissInternational2015 https://t.co/19gRrWe2zK,0,English
"Binay appeals graft indictment, says it’s meant to ruin 2016 run https://t.co/uRnlzm5iVl | via INQUIRER",0,English
You're so desperate to win Mar Roxas ??,1,English
@PaauullMahiya Hahaha University ni Binay.??,0,n/a
"Binay on Senate probe: Nung umpisa not politically motivated, ladies and gentlemen, ngayon kandidato na sila.  #PHvote",0,English
Hindi ba kinikilabutan si Binay kapag sinasabi nyang tutugunan nya ang kahirapan? Tutulungan nya ang mga mahihirap? Are u hearing yourself?,1,Filipino
wow. yun lang masasabi ko #binay — https://t.co/lDioAxarAa,0,n/a
@ABSCBNNews Pakibalita ng nga putang ito Kahit si Mar Roxas presedent ko what a fuck kathniel? #disappointedme https://t.co/RZ2dLsCpmQ,1,Filipino
"Bombo Radyo Philippines - Binay no.1 pa rin sa SWS survey; Duterte, Poe patas sa pangalawang pwesto https://t.co/y6zazYx8BB",0,Filipino
"feel ko dalawa nlang ang commercial ngyon, puro commercial nlnh ni binay na makasawa and hndi mkaawa and unbelievable and mkairita sa lhat ??",1,Filipino
Bato-bato sa langit si BINAY natamaan at nagalit! Guilty masyado si Kokey https://t.co/MER2Q0yCyQ,1,Filipino
@balloi25 I don't understand Mar Roxas got a vote damn!,1,English
VP Binay bats for gov't transparency https://t.co/fZezrdcl6e,0,English
@gilbyyyacorda mas hinayupak at reputa si mar roxas at nonoy at trillianes,1,English
@gnnmrnd_inc that's just one of their literally black propaganda against me-binay haha #ABSCBNNEWSFLUSH,0,English
"seeing Binay, Poe, and Mar votes greater than Miriam disheartens me so much.",0,English
Hmmmm....todo push ang mga commercial ni Mar Roxas huh. Damage control para dun sa sinabi nya against OFWs? #ALDUBPreparePaMore,1,Filipino
the8: HALA SI JIJUMAR BINAY https://t.co/SIc9kTJO54,0,n/a
Binay was heckled; he blames the LP. Lahat na lang ba nang kamalasan ng mga kandidato isisisi sa LP at Roxas? ??,1,Filipino
"Itong TV Patrol kapag balita na ng kampanya ng mga presidentiables 'pag si Binay COA report, Kapag kay Mar Roxas eh plataporma. Haha!",0,Filipino
Kahit si dj ang endorser ni mar roxas kahit kathNiel fan pa ako sorry nalang,0,Filipino
1. Bakit napupunta kay Mar Roxas ang mga boto na para kay Duterte? https://t.co/5nix4pcSlQ,0,Filipino
Kung hindi si DUTERTE kahit si poe nalang,0,Filipino
Poe sa pagtawag ni Binay sa kanya na 'American girl': Hayaan na siya sa mga tawag sa akin #DZMMTeleIkawNaBa #Halalan2016,0,Filipino
RT @Erikafyn: Kairita yung nognog commercial ni binay. Puro nognog lang naintindihan ko kaloka,1,Filipino
Walanjong yan ! Magkano ba binabayad ni BINAY para Oras-Oras  Ipalabas Yung TVC nia .?! Kalerkey ! — feeling annoyed,1,English
No.2 Mar Roxas vs no.5 Miriam Defensor Santiago. UNBELIEVE!ABLE!!!! ????,1,n/a
Rep. Binay plans to review vice mayor Kid Peña's projects should she win as Makati mayor in 2016. #Halalan2016,0,English
One thing this election proves: PNoy's administration and Mar Roxas are incapable of cheating. To those who spread the lies:Congratulations!,0,English
Ako ramay nalungkot kay Mar Roxas,1,Filipino
